CAFE INTERNET CAC SERVICIOS INTEGRALES;CALLE 71 A  NRO 14 A - 35;BARRIOS UNIDOS;CONCEPCION NORTE;Zona Neutra;CL 71 A 14 A 35;4.65914146337851;-74.0631121137951
CAFE INTERNET MARTHA CRISTINA MARIN TELEFONICA Y BASICOS;CARRERA 51 No 73 - 58;BARRIOS UNIDOS;DOCE DE OCTUBRE;Calle 80;KR 51 73 58;4.66954746056288;-74.0735230378235
CIGARRERIA POBLIX;CARRERA 24 No. 76 - 89 ESQUINA;BARRIOS UNIDOS;JUAN XXIII;Zona Neutra;KR 24 76 89;4.66733380851049;-74.0644967973315
VENTAS DE EQUIPOS SOLUCIONES DE INGENIERIA Y SUMINISTROS;CARRERA 14 No 68 - 09;BARRIOS UNIDOS;CONCEPCION NORTE;Zona Neutra;KR 14 68 09;4.65500479793068;-74.0632029292465
CAFE INTERNET DEDALO;CARRERA 61 No 77 - 14;BARRIOS UNIDOS;LA LIBERTAD;Calle 80;KR 61 77 14;4.6767159525424;-74.0777214170427
PAPELERIA Y VARIEDADES SARITA;CARRERA 60 No 76 - 37;BARRIOS UNIDOS;LA LIBERTAD;Calle 80;KR 60 76 37;4.676107804944013;-74.07731071667297
DROGUERIA REXAL RIONEGRO;CARRERA 57 No 92 - 21;BARRIOS UNIDOS;RIONEGRO;Suba Centro;KR 57 92 21;4.681132030254793;-74.0647082872687
CAFE INTERNET CABITEL RIONEGRO;CARRERA 58 No 94 - 07;BARRIOS UNIDOS;RIONEGRO;Suba Centro;KR 58 94 07;4.682886922950837;-74.06531673050428
CABINAS TELEFONICAS DCH COMUNICACIONES;CALLE 93 A No 58 - 58;BARRIOS UNIDOS;RIONEGRO;Suba Centro;CL 93 A 58 58;4.682197451889512;-74.06590235960117
AGROVETERINARIA LA FINCA SAS;CALLE 70A No 14 - 05;BARRIOS UNIDOS;CONCEPCION NORTE;Zona Neutra;CL 70 A 14 05;4.657194694889507;-74.06252019698088
PAPELERIA COPIAS H WILL;CARRERA 14A No 70 - 15;BARRIOS UNIDOS;CONCEPCION NORTE;Zona Neutra;KR 14 A 70 15;4.656872365992457;-74.06331324533602
CAFE INTERNET COMUNICACIONES@.COM;CALLE 71 No 17 - 74;BARRIOS UNIDOS;COLOMBIA;Zona Neutra;CL 71 17 74;4.659535760218028;-74.06458652101615
CABINAS TELEFONICAS COMUNICACIONES CAMI;CARRERA 19 No 70 - 25;BARRIOS UNIDOS;COLOMBIA;Zona Neutra;KR 19 70 25;4.658516391182296;-74.06560217001427
CAFE INTERNET CANA@N COMUNICACIONES;CARRERA 19 No 70 - 03;BARRIOS UNIDOS;COLOMBIA;Zona Neutra;KR 19 70 03;4.658346017472901;-74.06571518893715
CAFE INTERNET IMAGINACION DE JESUS;CALLE 69  NRO 19 - 79;BARRIOS UNIDOS;COLOMBIA;Zona Neutra;CL 69 19 79;4.65808921885811;-74.066582765273
CAFE INTERNET IBENLI COMUNICACIONES;AVENIDA CALLE 68 No 17 - 72;BARRIOS UNIDOS;COLOMBIA;Zona Neutra;AC 68 17 72;4.656968786449784;-74.06632662444048
PAPELERIA Y MISCELANEA LA EVOLUCION;CARRERA 58 No 94A - 29;BARRIOS UNIDOS;RIONEGRO;Suba Centro;KR 58 94 A 29;4.683509790288543;-74.06525862187378
PAPELERIA PAPELMARKETS COM;CARRERA 47 No 94A - 25 INTERIOR 21;BARRIOS UNIDOS;LA CASTELLANA;Zona Neutra;KR 47 94 A 25;4.6831503219002135;-74.06019938224146
CAFE INTERNET HD TECNOLOGY;TRANSVERSAL 55 No 98A - 30 LOCAL 135;BARRIOS UNIDOS;LA CASTELLANA;Suba Centro;TV 55 98 A 30;4.68733545338467;-74.0643702970148
MISCELANEA LADRIANA ROMERO;CALLE 95 No 45A - 29;BARRIOS UNIDOS;LA CASTELLANA;Zona Neutra;CL 95 45 A 29;4.68365954789392;-74.0589713829183
PAPELERIA CALLE 95;CALLE 95 No 45 - 36 LOCAL 5;BARRIOS UNIDOS;LA CASTELLANA;Zona Neutra;CL 95 45 36;4.683796264001735;-74.05852121624466
PAPELERIA Y EXPRESSIONES;CARRERA 47A No 99 - 09 LOCAL 4 Y 5;BARRIOS UNIDOS;LA CASTELLANA;Zona Neutra;KR 47 A 99 09;4.6869641941472375;-74.05999862516907
DEPOSITO DE MATERIALES LA CONSTRUCCION RAFAEL JIMENEZ;AVENIDA CALLE 68 No 17 - 40;BARRIOS UNIDOS;COLOMBIA;Zona Neutra;AC 68 17 40;4.656782414340692;-74.06593746078966
PAPELERIA 3D.COM;CALLE 72 No 20A - 76;BARRIOS UNIDOS;SAN FELIPE;Zona Neutra;CL 72 20 A 76;4.66081673251061;-74.0637204073304
DROGUERIA CARRERA 30;CARRERA 28 No 75A - 60;BARRIOS UNIDOS;LA AURORA;Zona Neutra;KR 28 75 A 60;4.66826263788975;-74.06741455650277
PAPELERIA Y CENTRO DE COPIADO LAPIZ LAZURY;CARRERA 15 No 63 - 94;BARRIOS UNIDOS;LA ESPERANZA;Zona Neutra;KR 15 63 94;4.65062218315753;-74.0655117241996
PAPELERIA CYBERANDRES;CARRERA 28B No 75 - 10;BARRIOS UNIDOS;LA AURORA;Zona Neutra;KR 28 B 75 10;4.66826234598526;-74.0691654141907
CAFE INTERNET SHEHINAH;CARRERA 54 No 67A - 85;BARRIOS UNIDOS;POPULAR MODELO;Engativa;KR 54 67 A 85;4.666533584847318;-74.07876734894191
CAFE INTERNET LINCATEL;CARRERA 28 NRO 63A 35;BARRIOS UNIDOS;BENJAMIN HERRERA;Zona Neutra;KR 28 63 A 35;4.65292737001795;-74.0758382658568
CAFE INTERNET TRUE ONE;CALLE 76 NO 20B - 23;BARRIOS UNIDOS;SAN FELIPE;Zona Neutra;CL 76 20 B 23;4.66455891524912;-74.0619318551781
CABINAS TELEFONICAS REMOLINA;CARRERA 56 B No  68 - 02;BARRIOS UNIDOS;SAN FERNANDO;Engativa;KR 56 B 68 02;4.667854727581141;-74.07912289488556
CAFE INTERNET CIBER JUANES COM;CALLE 72A No 57B - 02;BARRIOS UNIDOS;SAN FERNANDO;Calle 80;CL 72 A 57 B 02;4.672303214246359;-74.0781045412867
SERVICIO TECNICO JJ;CARRERA 96 No 61B - 11 SUR;Bosa;SAN BERNARDINO;;KR 96 61 B 11 SUR;4.633889137683465;-74.19708628100938
CAFE INTERNET COMUNICACIONES SION;CARRERA 93C No 54C - 10 SUR;BOSA;EL CORZO;Kennedy;KR 93 C 54 C 10 SUR;4.635077960020507;-74.18775944452382
PAGO DE SERVICIOS CAPICENTRO Y ACCESORIOS ADRIANA;CARRERA 93C No 54 - 46 SUR;BOSA;EL CORZO;Kennedy;KR 93 C 54 46 SUR;4.635259164722013;-74.18733697465494
CAFE INTERNET CIBERCHRIS;CARRERA 90 B No 54 H - 05 SUR;BOSA;EL CORZO;Kennedy;KR 90 B 54 H 05 SUR;4.632376219599763;-74.18839194858674
MISCELANEA CAMILO;CARRERA 98D No 55 - 29 SUR;BOSA;EL CORZO;Kennedy;KR 98 D 55 29 SUR;4.639436848768368;-74.19243467228591
PAPELERIA Y MISCELANEA MIGUELITO;CARRERA 93C No 54D - 38 SUR;BOSA;EL CORZO;Kennedy;KR 93 C 54 D 38 SUR;4.63478032225638;-74.18846565603967
TIENDA TERPEL;CALLE 52 SUR No 86A 56;BOSA;BETANIA;Kennedy;CL 52 SUR 86 A 56;4.625227841667559;-74.1790936345295
CAFE INTERNET COMPUPARTES DE LA 78;DIAGONAL 73 SUR No 78I - 70 CASA 8 BLOQUE 11;BOSA;VILLA ANNY I;Bosa;DG 73 SUR 78 I 70;4.60281291100944;-74.2002459984224
CAFE INTERNET ALAMEDA DEL PARQUE;CARRERA 78K No 73B - 78 SUR LOCAL 11;BOSA;VILLA ANNY I;Bosa;KR 78 K 73 B 78 SUR;4.605406055912595;-74.20288730009713
CAFE INTERNET HELU COM;DIAGONAL 73 SUR No 78I - 51;BOSA;VILLA ANNY I;Bosa;DG 73 SUR 78 I 51;4.603018695320495;-74.20132641825336
CAFE INTERNET AYS NET;CARRERA 72A No 56A - 20 SUR;BOSA;OLARTE;Bosa;KR 72 A 56 A 20 SUR;4.601196809719012;-74.16429171732511
PAÑALERIA NAVEGAR.COM TELECOMUNICACIONES;CARRERA 78C No 70 - 06 SUR;BOSA;NUEVA GRANADA BOSA;Bosa;KR 78 C 70 06 SUR;4.602338201384217;-74.19189026083937
MISCELANEA LAS CHIKIS Y JEICY;CARRERA 77 I BIS No 70B - 03 SUR;BOSA;NUEVA GRANADA BOSA;Bosa;KR 77 I BIS 70 B 03 SUR;4.599462613899088;-74.19315527375501
VARIEDADES LORENA Y COMUNICACIONES TATIS;CARRERA 77J No 70A - 10 SUR;BOSA;NUEVA GRANADA BOSA;Bosa;KR 77 J 70 A 10 SUR;4.599401858649093;-74.19208160745102
MISCELANEA CESAR AUGUSTO CONTRERAS;CALLE 69B SUR No 78 - 63;BOSA;NUEVA GRANADA BOSA;Bosa;CL 69 B SUR 78 63;4.601367595404285;-74.19020996823423
MICELANEA ANDRES RAMIREZ;CALLE 70 A SUR No 77L -  09;BOSA;NUEVA GRANADA BOSA;Bosa;CL 70 A SUR 77 L 09;4.600889685853061;-74.19246078225905
DROGUERIA PUNTO ECONOMICA BOSA;CALLE 69B SUR No 78 - 09;BOSA;NUEVA GRANADA BOSA;Bosa;CL 69 B SUR 78 09;4.600933997281704;-74.19032007626922
PAPELERIA Y DETALLES ISABELLA;CARRERA 78 No 71 - 12 SUR;BOSA;NUEVA GRANADA BOSA;Bosa;KR 78 71 12 SUR;4.601605328719139;-74.1942710021612
MISCELANEA OFERTAS E IMPORTADOS ""PAEZ DIAZ"";CARRERA 77H No 70B - 62 SUR;BOSA;NUEVA GRANADA BOSA;Bosa;KR 77 H 70 B 62 SUR;4.59872651883872;-74.19396256094213
CAFE INTERNET PH COMUNICACIONES;CARRERA 78C No 69B - 46 SUR;BOSA;NUEVA GRANADA BOSA;Bosa;KR 78 C 69 B 46 SUR;4.602031589461057;-74.19052873481522
CAFE INTERNET THE OFFICE OJC;CARRERA 77 J  NRO 70 A - 04 SUR;BOSA;NUEVA GRANADA BOSA;Bosa;KR 77 J 70 A 04 SUR;4.59941818881135;-74.19199530581459
PAPELERIA Y MISCELANEA KEVIN @ COM;DIAGONAL 49 SUR No 86A - 59;BOSA;BETANIA;Kennedy;DG 49 SUR 86 A 59;4.626686593410808;-74.17723832793169
PAPELERIA Y FOTOCOPIAS OSCAR;CARRERA 86D No 51B -  76 SUR;BOSA;BETANIA;Kennedy;KR 86 D 51 B 76 SUR;4.625477725419494;-74.17967679979083
DROGUERIA HIPERDROGUERIA BETANIA D Y S;CARRERA 87 No 50 - 25 SUR;BOSA;BETANIA;Kennedy;KR 87 50 25 SUR;4.627648565710795;-74.17849974747459
PAPELERIA JUAN MI WA;CARRERA 87 A No 50A - 05 SUR;BOSA;BETANIA;Kennedy;KR 87 A 50 A 05 SUR;4.6280536866752;-74.17900193491153
CABINAS TELEFONICAS SANDRA MILENA QUINTANA PULIDO;CALLE 51 SUR No 87 - 15;BOSA;BETANIA;Kennedy;CL 51 SUR 87 15;4.627160181911972;-74.17926249953845
CABINAS TELEFONICAS CONSTANZA GONZALEZ;CALLE 49 SUR No 87D - 55;BOSA;BRASILIA;Kennedy;CL 49 SUR 87 D 55;4.6301722669986765;-74.17804466346489
CAFE INTERNET WILAP SERVICIOS;CARRERA 87J No 52A - 57 SUR;BOSA;BRASILIA;Kennedy;KR 87 J 52 A 57 SUR;4.628586367142827;-74.18212380140339
MISCELANEA FUSION;CALLE 51 SUR No 87D - 15;BOSA;BRASILIA;Kennedy;CL 51 SUR 87 D 15;4.628273268458526;-74.18020856550086
DROGUERIA PRODUCTOS DE ASEO PERSONAL CHOYS;CARRERA 87 D No 49 - 57 SUR;BOSA;BRASILIA;Kennedy;KR 87 D 49 57 SUR;4.629479280809003;-74.17827418242902
MISCELANEA MARISOL;CALLE 51 SUR No 87J - 40;BOSA;BRASILIA;Kennedy;CL 51 SUR 87 J 40;4.62983294680688;-74.1806897713059
PAPELERIA KOPIETAS;CALLE 63 SUR No 78H - 52;BOSA;BOSA;Bosa;CL 63 SUR 78 H 52;4.604795927565552;-74.18209835898332
VENTA DE REPUESTOS APROCOM REPUESTOS WILLIAM LOPEZ;CALLE 63 SUR No 80 - 22;BOSA;BOSA;Bosa;CL 63 SUR 80 22;4.607764403685887;-74.18340078426138
CABINAS TELEFONICAS COMUNICACIONES AL INSTANTE;CALLE 60 SUR No 80D - 16;BOSA;BOSA;Bosa;CL 60 SUR 80 D 16;4.609662477820033;-74.18299448628086
CAFE INTERNET EGMD COMUNICACIONES;CALLE 63 SUR No 80C - 77;BOSA;BOSA;Bosa;CL 63 SUR 80 C 77;4.6090252489215375;-74.18483262740732
DROG CRISAND N C V;CALLE 58 A SUR NRO 88 F - 24;BOSA;LA LIBERTAD;Kennedy;CL 58 A SUR 88 F 24;4.627369760101768;-74.19015527874166
CAFE INTERNET EL CHAVO.COM;CARRERA 88F No 59B - 16 SUR;BOSA;LA LIBERTAD;Kennedy;KR 88 F 59 B 16 SUR;4.626644758162686;-74.19154372739787
CAFE INTERNET COMUNICACIONES LARA.COM;CARRERA 89 No 56H - 23 SUR;BOSA;LA LIBERTAD;Kennedy;KR 89 56 H 23 SUR;4.629643468864638;-74.18908813684469
MISCELANEA TSIKITTENU;CALLE 58A SUR No 88G - 10;BOSA;LA LIBERTAD;Kennedy;CL 58 A SUR 88 G 10;4.627798117626333;-74.19034091665362
MISCELANEA Y PAPELERIA ARTESTILO;CARRERA 88C No 57C - 53 SUR;BOSA;LA LIBERTAD;Kennedy;KR 88 C 57 C 53 SUR;4.6268534594126836;-74.18967379545188
MISCELANEA Y PAPELERIA LUNA ROJA;CARRERA 86C No 51B 47 SUR;BOSA;BETANIA;Kennedy;KR 86 C 51 B 47 SUR;4.625558503261935;-74.17941010723206
HIPERDROGUERIA BETANIA J Y V;CALLE 53 SUR No 86 C 14;BOSA;BETANIA;Kennedy;CL 53 SUR 86 C 14;4.62530775635099;-74.1797382318397
CAFE INTERNET  ADSAYA WEB COMUNICACIONES;CALLE 52 SUR No 86A -  38;BOSA;BETANIA;Kennedy;CL 52 SUR 86 A 38;4.625143506568815;-74.17901246532949
PAPELERIA KARINA;CARRERA 87J No 49 - 22 SUR;BOSA;BRASILIA;Kennedy;KR 87 J 49 22 SUR;4.6302350913996575;-74.17822269239427
TIENDA GENESANO;CARRERA 87J No 49 - 16 SUR;BOSA;BRASILIA;Kennedy;KR 87 J 49 16 SUR;4.630259136296862;-74.17817423599553
CIGARRERIA Y LICORERA DIANA;CARRERA 88C No 51 - 08 SUR;BOSA;BRASILIA;Kennedy;KR 88 C 51 08 SUR;4.630379175264981;-74.18118511191561
CAFE INTERNET COMUNICATE YA;CARRERA 80H No 63 - 38 SUR;BOSA;BOSA;Bosa;KR 80 H 63 38 SUR;4.6088921866004915;-74.18503729702236
CAFE INTERNET MI ANGEL ANDRES COM;CALLE 63 SUR No 78J - 74;BOSA;BOSA;Bosa;CL 63 SUR 78 J 74;4.606140777861462;-74.1817648474268
DISTRIBUIDORA Y COMERCIALIZADORA LU Y DAL SAS;CALLE 59 SUR No 89 - 69;BOSA;LA LIBERTAD;Kennedy;CL 59 SUR 89 69;4.628998334942677;-74.19182204972844
SOLUCIONES DONOSO LYL;CALLE 56 A SUR No 72C - 51;BOSA;OLARTE;Bosa;CL 56 A SUR 72 C 51;4.601985382427464;-74.16572465764096
PAPELERIA J Y N;CARRERA 71F No 56B - 08 SUR;BOSA;OLARTE;Bosa;KR 71 F 56 B 08 SUR;4.6009563341666375;-74.16335559096666
PAPELERIA Y MISCELANEA DONDE PIOLIN;CALLE 52 SUR No 93D - 98 LOCAL 12;BOSA;PARCELA EL PORVENIR;Kennedy;CL 52 SUR 93 D 98;4.63843861860193;-74.1853157035846
DROGUERIA SPECIAL PHARMA;CALLE 57 SUR No 88C - 24;BOSA;SAN MARTIN;Kennedy;CL 57 SUR 88 C 24;4.627567784441073;-74.18831141230775
DROGUERIA HIPERSDROGUERIA LA ECONOMIA DN;TRANSVERSAL 79D No 73D 06 SUR;BOSA;CHARLES DE GAULLE;Bosa;TV 79 D 73 D 06 SUR;4.607092046737061;-74.19992207025945
MISCELANEA Y PAPELERIA KATHERINNE;DIAGONAL 74A SUR No 78H - 17;BOSA;SAN BERNARDINO I;Bosa;DG 74 A SUR 78 H 17;4.6075140093748805;-74.20412406034872
COMPUCONEXION MANCILLA;TRANSVERSAL 79 D No 73G - 16 SUR;BOSA;SAN BERNARDINO I;Bosa;TV 79 D 73 G 16 SUR;4.608030205523612;-74.20106485548699
CABINAS TELEFONICAS NUEVO MILENIO;CARRERA 80I  No 71C - 27 SUR;BOSA;EL RETAZO;Bosa;KR 80 I 71 C 27 SUR;4.606789159489455;-74.19563132099056
CAFE INTERNET CYBER@ORION.NET;CALLE 70 SUR No 78C - 16;BOSA;EL RETAZO;Bosa;CL 70 SUR 78 C 16;4.6026727731378525;-74.19170631085754
CIGARRERIA DIANIS;DIAGONAL 69B SUR 78I - 21;BOSA;EL RETAZO;Bosa;DG 69 B SUR 78 I 21;4.602581096758332;-74.1905479448209
MISCELANEA Y PAPELERIA LOS ANGELITOS;CALLE 73 SUR No 80I - 70;BOSA;EL RETAZO;Bosa;CL 73 SUR 80 I 70;4.607890337840699;-74.19793592271688
VENTA DE CELULAR Y ACCESORIOS CENTRO COMERCIAL Y ARTESANAL BOSA CENTRO;CALLE 65 SUR No 80C - 11;BOSA;JIMENEZ DE QUESADA;Bosa;CL 65 SUR 80 C 11;4.608327563508542;-74.18576335010847
MISCELANEA VARIEDADES MARIA JOSE;DIAGONAL 66 SUR No 80A - 41 INTERIOR 1;BOSA;JIMENEZ DE QUESADA;Bosa;DG 66 SUR 80 A 41;4.605411596834964;-74.18801268091813
ALMACEN DE COMPUTADORES BELLCOM US;CALLE 65 SUR No 79C - 04 LOCAL 20;BOSA;JIMENEZ DE QUESADA;Bosa;CL 65 SUR 79 C 04;4.6063572907762;-74.1841948128331
MISCELANEA INTERNET DALAU;CARRERA 89B No 80 - 16 SUR;BOSA;SAN BERNARDINO POTRERITOS;Bosa;KR 89 B 80 16 SUR;4.623210792130017;-74.20648769759156
CAFE INTERNET B I G;CARRERA 80 J  NRO 73 D - 28 SUR;BOSA;GRAN COLOMBIANO;Bosa;KR 80 J 73 D 28 SUR;4.608397112864481;-74.19987150666691
MISCELANEA Y CABINAS MARIA PAULA;CARRERA 81 No 72C -  15 SUR;BOSA;GRAN COLOMBIANO;Bosa;KR 81 72 C 15 SUR;4.610636778465773;-74.1972134584103
MENSAJERIA SERVIEFICAZ JJ;CARRERA 81 No 73A - 28 SUR;BOSA;GRAN COLOMBIANO;Bosa;KR 81 73 A 28 SUR;4.6105721085800715;-74.19825052915309
CAFE INTERNET RENTA SERVICE LA ESPERANZA;CALLE 78 SUR No 78B - 11 MANZANA 2D SALON COMUNAL;BOSA;SAN DIEGO-BOSA;Bosa;CL 78 SUR 78 B 11;4.608619819639478;-74.20761081514614
CAFE INTERNET CIBER FAMILY;CARRERA 99B No 56G - 40 SUR;BOSA;SANTA FE BOSA;Kennedy;KR 99 B 56 G 40 SUR;4.639132910691895;-74.19430145986304
CAFE INTERNET EL LORO;CALLE 58 SUR No 95 - 03;BOSA;SANTA FE BOSA;Kennedy;CL 58 SUR 95 03;4.634605265875509;-74.1938279320386
CAFE INTERNET TEJER COMUNICACIONES.COM;CARRERA 87 No 55B 10 SUR;BOSA;EL DANUBIO AZUL;Kennedy;KR 87 55 B 10 SUR;4.623608951622415;-74.183506175719
CAFE INTERNET Y MISCELANEA NOHORA;CARRERA 86F No 56 - 05 SUR;BOSA;EL DANUBIO AZUL;Kennedy;KR 86 F 56 05 SUR;4.623102616368701;-74.18353362411153
ASEGURADORA MERKA SEGUROS IN WAY ASEGURADOS CLUB LTDA;CALLE 59 SUR No 78D - 08;BOSA;JOSE ANTONIO GALAN;Bosa;CL 59 SUR 78 D 08;4.604100685874942;-74.17936223424431
DROGUERIA GIOCAR;CARRERA 78A No 65F - 19 SUR;BOSA;LA ESTACION BOSA;Bosa;KR 78 A 65 F 19 SUR;4.60033581002938;-74.1851113231462
CAFE INTERNET GOMITAS COMUNICACIONES;TRANSVERSAL 87B No 57 - 16 SUR;BOSA;ESCOCIA;Kennedy;TV 87 B 57 16 SUR;4.624266170635149;-74.18619732592633
CAFE INTERNET LA GRAN BENDICION;CALLE 67 SUR No 87M 04;BOSA;CHICO SUR;Bosa;CL 67 SUR 87 M 04;4.6235036465890325;-74.19401426144344
TECNOLOGIA ANA SOPHIA ACCESORIOS;CARRERA 88C No 63 - 16 SUR;BOSA;CHICO SUR;Bosa;KR 88 C 63 16 SUR;4.62502211892539;-74.19369651854953
CAFE INTERNET TATIANA COMUNICACIONES 2;CARRERA 81I No 53 - 07 SUR;BOSA;JORGE URIBE BOTERO;Kennedy;KR 81 I 53 07 SUR;4.621044364929735;-74.1766844049379
MICELANEA ANDRE MANITAS;CARRERA 77 M No 65 - 02  SUR;BOSA;GUALOCHE;Bosa;KR 77 M 65 02 SUR;4.600153548580692;-74.18159489816415
CAFE INTERNET LLAMA STAR COM;CARRERA 88 C  NRO 49 B - 05 SUR;BOSA;BRASIL;Kennedy;KR 88 C 49 B 05 SUR;4.631534662570133;-74.17926277571564
DROGUERIA LA MARGARITA;CALLE 49 SUR No 88G - 63;BOSA;BRASIL;Kennedy;CL 49 SUR 88 G 63;4.633300102855401;-74.17947147738879
MISCELANEA SAN SEBASTIAN;CARRERA 80J No 75 - 65 SUR;BOSA;LOS LAURELES;Bosa;KR 80 J 75 65 SUR;4.610236506440894;-74.20391525041649
MISCELANEA Y PAPELERIA JEAN POL;CALLE 65 SUR No 83 B - 18;BOSA;LOS SAUCES;Bosa;CL 65 SUR 83 B 18;4.616253979175188;-74.19007458478502
MISCELANEA COMUNICACIONES MI LLANURA;CALLE 64 SUR No 84A - 03;BOSA;LOS SAUCES;Bosa;CL 64 SUR 84 A 03;4.616848505412561;-74.18942842201064
CAFE INTERNET S Y C Y M COMUNICACIONES;CALLE 62 SUR No 82C - 13;BOSA;LA PAZ BOSA;Bosa;CL 62 SUR 82 C 13;4.615372158282523;-74.18734542069643
CAFE INTERNET INTER DANNAV NET;CARRERA 82G BIS No 59B - 29 SUR;BOSA;LA PAZ BOSA;Bosa;KR 82 G BIS 59 B 29 SUR;4.616719341799004;-74.18638631474886
PAPELERIA JULIANA;CALLE 56F SUR No 89B - 35;BOSA;LA CABANA;Kennedy;CL 56 F SUR 89 B 35;4.631473849866125;-74.18922229227454
DROGUERIA LA CABANA;CALLE 57 SUR No 89B - 24;BOSA;LA CABANA;Kennedy;CL 57 SUR 89 B 24;4.631085830936211;-74.18999067684015
CAFE INTERNET INTERSANTI;CALLE 65 SUR No 102 - 51 ETAPA 5 CASA 92;BOSA;CIUDADELA EL RECREO II;Kennedy;CL 65 SUR 102 51;4.638202303832342;-74.2018730311362
LAVENDERIA LA 140;CALLE 69A SUR No 104 - 18 CASA 140;BOSA;CIUDADELA EL RECREO II;Kennedy;CL 69 A SUR 104 18;4.638597504565409;-74.20319282696056
CAFE INTERNET RILIVAM.NET;CALLE 65 SUR No 102 - 51 CASA 12;BOSA;CIUDADELA EL RECREO II;Kennedy;CL 65 SUR 102 51;4.638202303832342;-74.2018730311362
PAPELERIA Y MISCELANEA LA LIBELULA;TRANSVERSAL 80H No 68B 52 SUR;BOSA;SAN PABLO BOSA;Bosa;TV 80 H 68 B 52 SUR;4.605970105976782;-74.19101602848731
CIGARRERIA YEISAN;CARRERA 78L No 65J - 15 SUR;BOSA;SAN PABLO BOSA;Bosa;KR 78 L 65 J 15 SUR;4.604786086122199;-74.18738590691868
CAFE INTERNET COMUNICACIONES IP;CARRERA 88C No 71A - 59 SUR;BOSA;SAN ANTONIO;Bosa;KR 88 C 71 A 59 SUR;4.622949245369774;-74.19921857664082
CAFE INTERNET CABINAS LA ESQUINA;CARRERA 89A No 67 - 04 SUR;BOSA;SAN ANTONIO;Bosa;KR 89 A 67 04 SUR;4.627301110709456;-74.19621785024039
DROGUERIA GARZON;CALLE 62C SUR No 89B - 13;BOSA;LAS MARGARITAS;Bosa;CL 62 C SUR 89 B 13;4.6286377880125125;-74.19535789367026
CAFE INTERNET COMUNICACIONES;CARRERA 94D No 62 - 33 SUR;BOSA;LAS MARGARITAS;Bosa;KR 94 D 62 33 SUR;4.632955145930181;-74.19732759865359
SERVICIOS Y TELECOMUNICACIONES  SYT;CALLE 69 B SUR No 91 - 97  LC 3;BOSA;LAS MARGARITAS;Bosa;CL 69 B SUR 91 97;4.628687471125346;-74.19881826595001
CABINAS TELEFONICAS MI SOFI;CALLE 37B SUR No 1H - 28;BOSA;SAN BERNARDINO XIX;Kennedy;CL 37 B SUR 1 H 28;4.55611228604133;-74.09779251149683
CAFE INTETNET VALY;CARRERA 99A No 72 43 SUR CASA 144;BOSA;SAN BERNARDINO XIX;Kennedy;KR 99 A 72 43 SUR;4.634136856438072;-74.20462366760246
SERVICADE;CARRERA 87C No 66C - 12 SUR;BOSA;SAN PEDRO;Bosa;KR 87 C 66 C 12 SUR;4.621702703240533;-74.19314949233716
DROGUERIA SERVICOOP DEL SUR EU;CARRERA 97C NRO 49C 15 SUR;BOSA;OSORIO X URBANO;Kennedy;KR 97 C 49 C 15 SUR;4.642077674269802;-74.1850624278002
CAFE INTERNET LA MANSION;CALLE 49 SUR No 95A - 63 CASA 197;BOSA;OSORIO X URBANO;Kennedy;CL 49 SUR 95 A 63;4.64033595507081;-74.1826690084569
CAFE INTERNET TELECOMUNICACIONES LA CRECIENTE;CALLE 51 SUR No 91A - 18;BOSA;OSORIO X URBANO;Kennedy;CL 51 SUR 91 A 18;4.6352344117108215;-74.18325031347709
CAFE INTERNET INTERAPIDISIMO;CARRERA 97 C No 49 - 01 SUR MANZANA 8 BLOQUE 5 CASA 20;BOSA;OSORIO X URBANO;Kennedy;KR 97 C 49 01 SUR;4.642272382730113;-74.18360858703296
DROGUERIA MAXIDESCUENTOS SAN BERNANDINO;CARRERA 87C No 73 - 19 SUR;BOSA;EL REMANSO I;Bosa;KR 87 C 73 19 SUR;4.620241120964971;-74.19921586274157
CABINAS TELEFONICAS MULTISERVICIOS LA ESTACION;CARRERA 77G No 59 - 51 SUR;BOSA;ANDALUCIA II;Bosa;KR 77 G 59 51 SUR;4.59663706302394;-74.1778030742438
CAFE INTERNET PAITO NET;CARRERA 78A No 58M - 47 SUR;BOSA;ANDALUCIA II;Bosa;KR 78 A 58 M 47 SUR;4.603386904963135;-74.17824027209502
VETERINARIA MORGAN MASCOTAS;CALLE 65F SUR No 77M - 15;BOSA;GUALOCHE;Bosa;CL 65 F SUR 77 M 15;4.599531036236311;-74.18485679870643
HIPERDROGUERIA BETANIA M Y S;CALLE 71A SUR No 78B - 89;BOSA;JOSE MARIA CARBONEL;Bosa;CL 71 A SUR 78 B 89;4.603502726268444;-74.19526210752774
MISCELANEA MARTHA YADIRA SANCHEZ GARCIA;CARRERA 78A No 71C - 66 SUR;BOSA;JOSE MARIA CARBONEL;Bosa;KR 78 A 71 C 66 SUR;4.602532793891207;-74.19635007097891
MICELANEA HURFANO DE MARTINEZ LUZ MARINA;TRANSVERSAL 77 H No 71A - 07 SUR;BOSA;JOSE MARIA CARBONEL;Bosa;TV 77 H 71 A 07 SUR;4.598995717290267;-74.19484881598157
MICELANEA COSITAS VARIAS AY C;CALLE 72 SUR No 77M - 07;BOSA;JOSE MARIA CARBONEL;Bosa;CL 72 SUR 77 M 07;4.602277896401915;-74.1974937901035
