LATITUD;LONGITUD;IDENTIFICADOR;NOMBRE PARADERO;VIA PARADERO;DIRECCION PARADERO
4.581720941;-74.126311688;060A10;C.C. La Estrella;AC 44 S;AC 44 S - Kr 25
4.584666972;-74.127507714;058A10;Parroquia Inmaculado Corazón d;AC 44 S;AC 44 S - Kr 28
4.570792843;-74.125280706;375A11;Estación Santa Lucía;Cl 46 S;Cl 46 S - Kr 19A
4.571261843;-74.124328673;002A12;Br San José S;AK 14;AK 14 - Cl 46 S
4.569336824;-74.123841666;137A12;Instituto Ramón Briceño;Dg 46 S;Dg 46 S - Kr 16J
4.570206830;-74.123497651;138A12;Colegio Ciudad de Viena;Dg 45F S;Dg 45F S - Kr 16J
4.575761880;-74.124094644;073A11;Parroquia Santa Lucía;AC 44 S;AC 44 S - Kr 20
4.574141864;-74.123666638;034A11;Br. Santa Lucía;AK 14;AK 14 - Cl 45 S
4.574101863;-74.123538634;001A12;Funeraria Claret;AK 14;AK 14 - Cl 45 S
4.575882880;-74.123859636;072A11;Quiroga S;AC 44 S;AC 44 S - Kr 20
4.569139807;-74.120510558;139A12;Br. Marco Fidel Suárez;Dg 45F S;Dg 45F S - Kr 16A
4.578833911;-74.125080662;071A11;IED Manuel del Socorro;AC 44 S;AC 44 S - Kr 23
4.579889924;-74.125867683;061A10;IED Rafael Uribe Uribe Sede A;AC 44 S;AC 44 S - Kr 24B
4.579701913;-74.124023623;024A11;Parroquia San Luis Gonzaga;AK 24;AK 24 - Cl 42 S
4.580007914;-74.123570607;019A10;Br. Inglés;AK 24;AK 24 - Cl 42 S
4.583537955;-74.125989669;160A10;Br. Inglés;Kr 27;Kr 27 - Cl 42 S
4.580512908;-74.121463535;023A11;Br. Quiroga;AK 24;AK 24 - Cl 40 S
4.581006909;-74.120921515;018A10;Urb. Quiroga IX Etapa;AK 24;AK 24 - Cl 40 S
4.581282904;-74.119230458;022A11;Br. Quiroga;AK 24;AK 24 - Cl 36 S
4.581811904;-74.118362427;017A10;Br. Murillo Toro;AK 24;AK 24 - Cl 36 S
4.486027025;-74.103464389;074A12;Br. Brisas del Llano;Autopista al Llano;AC 115 S - Tv  6D E
4.485916021;-74.102744366;073A12;Br. Puerta al Llano;Autopista al Llano;AC 115 S - Kr 6H E
4.492981114;-74.109885567;054A12;Br. La Esperanza de Usme;Autopista al Llano;AK 5 E - Dg 100 Bis S
4.492804112;-74.109774564;055A12;Br. Puerta al Llano;Autopista al Llano;AK 5 E - Dg 100 Bis S
4.502014202;-74.112515611;160A12;IED el Virrey;Cl 93 S;Cl 93 S - Kr 2A ESTE
4.502181203;-74.112404606;161A12;IED el Virrey;Cl 93 S;Cl 93 S - Kr 2A ESTE
4.500993183;-74.110319544;162A12;Pq el Virrey;Tv 2B E;Tv  2B E - Dg 92G S (AL LADO)
4.501199185;-74.110351544;163A12;Pq el Virrey;Tv 2B E;Tv  2B E - Dg 92H S
4.489742084;-74.109422567;075A12;Br. Piedra Herrada;Autopista al Llano;AK 5 E - Cl 112A S
4.489870085;-74.109259561;076A12;Br. Piedra Herrada;Autopista al Llano;AK 5 E - Cl 112A S
4.487381037;-74.103541385;164A12;IED Ciudad de Villavicencio;Kr 6H E;Kr 6H E - Cl 113A S
4.489751061;-74.104376401;165A12;Br. Puerta al Llano;Tv  5I E;Tv  5I E - Cl 111 S
4.490053062;-74.104145392;166A12;Br. Nuevo Portal;Tv  5I E;Tv  5I E - Cl 112 S
4.487320036;-74.103402381;167A12;N/A;Tv  5I E;TRANVERSAL 5I E -114A S
4.488280044;-74.103384376;168A12;Br. Puerta al Llano Kr 7A ESTE;Cl 113 S;Cl 113 S - Kr 7A ESTE
4.488369045;-74.103399376;169A12;Cl 113 S;Cl 113 S;Cl 113 S - Kr 7-14 ESTE
4.487139026;-74.101586322;170A12;Br. Puerta al Llano Cl 114 Sur;Kr  7C E;Kr 7C E - Cl 114-69 S
4.487191026;-74.101444317;171A12;Kr 7C E;Kr  7C E;Kr 7C E -114-54 S
4.492752087;-74.104465390;172A12;Br. Puerta al Llano;Tv  5I E;Tv  5I E - Dg 98A S
4.492618084;-74.104241384;173A12;Br. Nuevo Portal Dg 98 S;Tv  5I E;Tv  5I E - Dg 98 S
4.498545149;-74.107374459;053A12;Br. Charalá;Autopista al Llano;AK 5 E - AC 91 S
4.497255133;-74.106285429;176A12;Kr 5C Bis E;Cl 94 S;Cl 94 S - Kr 5C Bis E
4.497453134;-74.106275428;177A12;Br. Alfonso López Kr 5C Bis E;Cl 94 S;Cl 94 S - Kr 5C Bis E
4.499644163;-74.108427488;178A12;IED los Comuneros;Cl 91 S;Cl 91 S - Kr 4F-15 ESTE
4.499640162;-74.108282483;179A12;Br. Charalá;Cl 91 S;Cl 91 S - Kr 4F-39 E(AL FRENTE
4.500305159;-74.106347417;052A12;Br. La Reforma;Autopista al Llano;AK 5 E - Cl 91 S
4.500683162;-74.106354415;049A12;Br. Charalá;Autopista al Llano;AK 5 E - Cl 90 S
4.494750100;-74.103824360;180A12;Br. El Progreso;Kr 6 E;Kr 6E - Cl 96 S
4.494735100;-74.103683355;181A12;Br. Nuevo Portal Cl 96 S;Kr 6 E;Kr 6E - Cl 96 S
4.496977122;-74.104378368;182A12;Kr 5H E;Cl 94 S;Cl 94 S - Kr 5H E
4.497098123;-74.104368367;183A12;Br. Alfonso López Kr 5H E;Cl 94 S;Cl 94 S - Kr 5H E
4.503741228;-74.114898681;186A12;Br el Virrey Cl 93 S;Cl 93 S;Cl 93 S - Kr 1
4.503867228;-74.114818678;187A12;Br el Virrey Cl 93 S;Cl 93 S;Cl 93 S - Kr 0 ESTE
4.505561240;-74.114338654;059A12;Cl 91B Sur;AK 1;AK 1 - Cl 91B
4.506315247;-74.114410653;058A12;Br Tenerife;AK 1;AK 1 - Cl 91 B  S
4.508929268;-74.114241635;041A12;Plaza de Mercado Santa Librada;AK 1;AK 1 - Cl 81 ESTE
4.508929268;-74.114090630;042A12;Br Gran Yomasa Cl 81;AK 1;AK 1 E - Cl 81 S
4.506500239;-74.112365585;023A12;Br. Chuniza;Autopista al Llano;Cl 84 S - Kr 1C E
4.506680240;-74.112179578;024A12;Br. Gran Yomasa;Autopista al Llano;Cl 84 S - Kr 1C E
4.511947298;-74.115245654;039A12;IED Miguel de Cervantes;AK 1;AK 1 - Cl 76C S
4.511994298;-74.115059648;040A12;IED Miguel de Cervantes;AK 1;AK 1 - Cl 76B S
4.516920352;-74.117697711;197A12;Pq Brasilia;Cl 73D S;Cl 73D S - Kr 0
4.515215332;-74.116590683;037A12;C. C. Santa Librada;AK 1;AK 1 - Cl 74C S
4.515303332;-74.116369675;038A12;C. C. Santa Librada;AK 1;AK 1 - Cl 74C S
4.506484224;-74.109204482;025A12;Br. Chuniza;Autopista al Llano;AC 84 S - Kr 2A E
4.506636225;-74.109204481;026A12;Br. Gran Yomasa;Autopista al Llano;AC 84 S - Kr 2A E
4.506459212;-74.106655398;057A12;Br. Gran Yomasa;Autopista al Llano;AC 84 S - Kr 4A E
4.506626211;-74.106157381;056A12;Br. Gran Yomasa;Autopista al Llano;AC 84 S - Kr 4C E
4.504427185;-74.104496337;051A12;Br. Charalá;Autopista al Llano;AK 5 E - Dg 83 S
4.504511184;-74.104227328;050A12;Br. Chapinerito;Autopista al Llano;AK 5 E - Dg 83 S
4.488310028;-74.099891261;212A12;Br Puerta al Llano;Kr  8A E;Kr 8A E - Cl 114 S
4.488560030;-74.099837258;213A12;Br Puerta al Llano;Kr  8A E;Kr 8A E - Cl113A-41 S (AL LADO
4.502199082;-74.086593761;107A13;Br Villa Diana;Kr  18 E;Kr 18 E - Cl 86 S
4.502085080;-74.086352754;108A13;Br. Tihuaque;Kr  18 E;Kr 18 E - Cl 87 S
4.505296118;-74.088659814;109A13;Cl 82 S;Kr  16 E;Kr 16 E - Cl 82 S
4.505232115;-74.088215800;110A13;Br. San Pedro S;Kr  16 E;Kr 16 E - Cl 82 S
4.509040148;-74.088450790;113A13;Br Liliana;Kr  16 E;Kr 16 E - Cl 81  S
4.508977147;-74.088300785;114A13;Cl 81 S;Kr  16 E;Kr 16 E - Cl 81 S
4.517490229;-74.090468817;126A13;Pq San Cayetano;Kr  14 E;Kr 14 E - CL 73A S
4.517564228;-74.090295811;127A13;Pq San Cayetano;Kr  14 E;Kr 14 E - Cl 73A S
4.511968173;-74.088409775;128A13;Br la Cabaña;Kr  16 E;Kr 16 E - Cl 77A S
4.511976172;-74.088310772;129A13;Cl 77A S;Kr  16 E;Kr 16 E - Cl 77A S
4.514947199;-74.088816774;132A13;Cl 75B S;Kr  16 E;Kr 16 E - Cl 75B BIS S
4.515036200;-74.088704770;133A13;Cl 75B S;Kr  16 E;Kr 16 E - Cl 75B S
4.534238465;-74.110692400;224A12;Tv  2C ESTE;Tv  2C E;Tv  2C Este - Dg 64 Sur
4.534322466;-74.110744402;225A12;Tv  2C ESTE;Tv  2C E;Tv  2C E - Dg 64 S
4.532922446;-74.108943349;330A12;Br Fiscala Alta;Calle 65 Sur;Cl 65 S # 1F -41 Este
4.533016446;-74.108863346;331A12;Br Fiscala Alta;Calle 65 Sur;Cl 65 S # 1F -41 Este
4.538448523;-74.115448537;328A12;Br Danubio Kr 1;Cl 56 S;Cl 56 S - Kr 1
4.538313520;-74.115141527;231A12;CED Danubio Azul;Cl 56 S;Cl 56 Sur - Kr 1
4.539988544;-74.117115584;232A12;Br Danubio;Cl 56 S;Cl 56 S - Kr 4
4.539704539;-74.116610569;233A12;Br Danubio;Cl 56 S;Cl 56 Sur - Kr 4B
4.535931484;-74.111703426;234A12;Br. La Fiscala Norte;Kr  4 E;Kr 4 Este - Cl 1C
4.537561500;-74.112233435;235A12;Br Danubio II;Dg  57 S;Dg 57 Sur - Tv 3D
4.536634490;-74.111681422;236A12;Br. La Fiscala Norte;Kr  4 E;Kr 4 E - 59 S
4.520093253;-74.090991821;134A13;Br Yomasa;Kr  14 E;Kr 15 E -Cl  72A S
4.519961251;-74.090832817;135A13;Br Juan Rey;Kr  14 E;Kr 14 E - Cl 71B S
4.521562255;-74.088882746;142A13;CED Juan Rey;Tv  14 E;Tv 14 E -Cl 70 S
4.521450254;-74.088742741;143A13;Br. Ciudad Londres I;Tv  14 E;Tv 14 E - Cl 68
4.524212270;-74.087356683;145A13;CED la Chiguaza;Tv  14 E;Tv 14 E - Cl 64 A S
4.524473273;-74.087392683;146A13;Cl 64A S;Tv  14 E;Tv 14 E - Cl 64A S
4.528011297;-74.086159626;149A13;IED Nueva Delly;Kr  15 A;Kr 15 E - Cl 61A S
4.528202297;-74.085881616;150A13;Br. Chiguaza;Kr  15 E;Kr 15 E - Cl 62A S
4.532176332;-74.086266610;062A13;Br Los Libertadores;Tv  15 E;Tv 15 E - Cl 58 S
4.532143331;-74.086068604;061A13;Cl 58 S;Tv  15 E;Tv 15 E - Cl 58 S
4.548918541;-74.100571000;157A13;Quebrada Chiguaza;Tv  1 Bis;Kr 1A - Cl 43A- 24 S
4.549030542;-74.100633001;158A13;Quebrada Chiguaza Tv  1 Bis;Tv  1 Bis;Kr 1A - Cl 43A S
4.551327551;-74.098467920;159A13;Br San Martin;Kr 1A;Kr 1A - Cl 41 S
4.551396552;-74.098536922;160A13;Br San Martin Kr 1A;Kr 1A;Kr 1A - Cl 41 S
4.543175432;-74.087866611;085A13;Br. Altamira;Dg 46 S;Dg 45C S - Cl 11 - 91 E
4.542809429;-74.087821611;084A13;Br. Altamira;Dg 46 S;Dg 45C S - Cl 11 - 85
4.542801421;-74.086084554;174A13;Br. Altamira;Kr 12 E;Kr 12 E - Cl 43A S
4.546157476;-74.091748724;088A13;Br. La Gloria Soriental;Dg 43A;Dg 43A S - Kr 6A E
4.546407478;-74.091774724;089A13;Br. La Gloria Soriental;Dg 43A;Dg 43A S - Kr 6A E
4.544461450;-74.089281651;086A13;Br. La Gloria;Kr 9 E;Kr 9 E - Cl 44 S
4.544738453;-74.089469656;087A13;Br. La Gloria;Kr 9 E;Kr 9 E - Cl 43B S
4.551346513;-74.090274651;037A13;Br Bellavista Tv  6;Tv  6 E;Tv  6 E - CL 38 S
4.551539513;-74.089966640;038A13;Br Bellavista Cl 38 S;Tv  6 E;Tv  6 E - Cl 38 S
4.547829476;-74.088782619;039A13;Pq. La Herradura;Tv  6B E;Tv 6B E - Cl 41A S
4.547978476;-74.088620613;040A13;Pq. La Herradura;Tv  6B E;Tv  6B E - Cl  41 S
4.550067490;-74.087716574;041A13;Pq. Bellavista Sur Oriental;Kr 9B E;AK 9B E - Cl 39 S
4.550430494;-74.087879577;042A13;Pq. Bellavista;Kr 9B E;Ak 9B E - Cl 39 S
4.550756488;-74.086135519;050A13;Pq. Nueva España;Kr 12 E;AK 12 E - Cl 37 S
4.551113492;-74.086362524;049A13;Pq. Nueva España;AK 12 E;AK 12 E - Cl 37 S
4.567474777;-74.117167456;283A12;Br. Marco Fidel Suárez I;Dg 46 S;Dg 46 S - AK 13A
4.566441752;-74.113713348;284A12;Br. Carmen del Sol;Cl 43 S;Cl 43 S - Kr 12B
4.563850716;-74.110773264;287A12;Br. Carmen del Sol;Cl 43A S;Cl 43A S - Kr 12
4.563834714;-74.110531256;288A12;Br. La ReSrección;Cl 43A S;Cl 43A S - Kr 12
4.566567752;-74.113572343;289A12;Br. La ReSrección;Cl 43 S;Cl 43 S - Kr 12B
4.563704704;-74.108657195;298A12;CED Misael Pastrana Borrero;Cl 43A S;Cl 43A S - Kr 11
4.563507702;-74.108538192;299A12;Av. Darío Echandía;Cl 43A S;Cl 43A S - Kr 11
4.563499699;-74.107854170;067A12;CAI Lomas;AK 10;AK 10 - Dg 40 S
4.563308697;-74.107765168;066A12;Br. Puerto Rico;AK 10;AK 10 - Dg 40 S
4.568500787;-74.117498462;306A12;Br. Marco Fidel Suárez;Dg 45F S;Dg 45F S - Kr 14
4.582199899;-74.116595368;021A11;Br. Quiroga;AK 24;AK 24 - Cl 32A S
4.582504900;-74.116328357;052A10;Br. Murillo Toro;Av. Mariscal Sucre;Kr 24 - Cl 32A S
4.583413897;-74.113942275;016A10;Br. Libertador;AK 24;AK 24 - Cl 31B S
4.583247893;-74.113464260;020A11;Br. Quiroga;AK 24;AK24 - Cl 31 S
4.584201884;-74.109923140;019A11;Br. Olaya;AK 24;AK 24 - Cl 27 S
4.584345883;-74.109364121;018A11;Br. Centenario;AK 24;AK 24 - Cl 27 S
4.584292875;-74.107912073;016A11;Pq. Estadio Olaya;Av. Mariscal Sucre;Kr 24 - Cl 24 S
4.584423871;-74.106803036;424A11;IED Antonio Baraya;AK 24;AK 24 - Cl 23 S
4.580370811;-74.101482881;079A12;Br. San José Sur;Av. 1 de Mayo;Av. 1 de Mayo -  Kr 14
4.584039858;-74.104719970;110A11;KR 20 Bis S;Av. 1 de Mayo;Av. 1 De Mayo - Kr 20 Bis S
4.583345851;-74.104433964;103A11;Hospital Rafael Uribe Uribe;Av. 1 de Mayo;Av. 1 De Mayo - Kr 19
4.584422855;-74.103470927;017A11;Bib Carlos Restrepo;Tv  21A;Tv  21A - Dg 20 S
4.581502828;-74.102947924;104A11;Br. Olaya;Av. 1 de Mayo;Av. 1 de Mayo -  Kr 16
4.582176834;-74.103114926;111A11;Br. Restrepo Kr 17;Av. 1 de Mayo;Av. 1 de Mayo - Kr 17
4.580948818;-74.101835890;078A12;Estación Restrepo;Av. 1 de Mayo;Av. 1 de Mayo - AK 14
4.584414846;-74.101469862;404A11;Br. Restrepo;Kr 18;Kr 18 - Cl 18 S
4.553436566;-74.097780887;366A13;Br Guacamayas II;Tv  1C;Kr 1B - Cl 38 - 39 S
4.553535566;-74.097629882;367A13;Br Las Guacamayas I;Tv  1C;Kr 1B - Cl 38 - 20 S
4.555021579;-74.097759879;368A13;Br Guacamayas II;Kr 1G;Kr 2A - Cl 37C
4.555207580;-74.097569872;369A13;CAI Guacamayas;Kr 1G;Kr 2A - Cl 37B
4.560074634;-74.100250937;043A13;Br Villa de Los Alpes AC 36 S;AC 36 S;AC  36 S  - Kr 3F
4.556952596;-74.097968877;184A13;Urb. Guacamayas Cl 36O S;Cl  36O S;Cl 37A S - Kr 2C
4.557028596;-74.097828872;185A13;Urb Guacamayas Cl  36 S;Cl  36O S;Cl 37A S - Kr 2C - 10
4.558358611;-74.098634892;029A13;Br Villa de Los Alpes Kr 3G;AC 36 S;AC 36 S  - Kr 3G
4.558211609;-74.098458887;032A13;Br Guacamayas AC 36 S;AC 36 S;AC 36 S  - Kr 1B
4.557138591;-74.096556830;034A13;Br. Guacamayas I;AC 36 S;AC 36 S - Tv  1 E
4.556430581;-74.095565801;033A13;Br. Atenas;AC 36 S;AC 36 S - Tv  1 E
4.560573630;-74.098662882;030A13;Br Villa de Los Alpes Cl  36 B;Kr 3B;Kr 3B - Cl  36 BIS S
4.560893633;-74.098565878;031A13;Br. Villa de los Alpes;Kr 3B;Kr 3B - Cl  36 S
4.566676685;-74.099302875;195A13;Éxito 20 de Julio;Kr 6;Kr 6 - Cl 22 S
4.562132635;-74.096943819;028A13;Br. Villa de los Alpes;Kr 3B;Kr 3B - Cl  32B S
4.562486634;-74.096063788;027A13;Br. Bello Horizonte;Kr 3;Kr 3 - Cl 31D S
4.566340672;-74.097245809;048A13;Portal 20 de Julio;Kr 5;Kr 5 - Cl 31 S
4.565377650;-74.094300717;025A13;IED Javier Matiz;Kr 3;Kr 3 - Cl 30A S
4.554319547;-74.092256702;016A13;Br. La Victoria;AC 36 S;AC 36 S - Tv  4 E
4.554576548;-74.091970692;017A13;Cl 34A;AK 4 E;AK 4 E - Cl 34A
4.554110542;-74.091609682;035A13;Br. La Victoria;AC 36 S;AC 36 S - Kr 5 E
4.556301557;-74.090756644;014A13;Br Atenas;AK 4 E;AK 4 E - Cl 33A
4.556356556;-74.090514636;015A13;Br San Vicente;AK  4 E;AK 4 E - Cl 33A
4.557930565;-74.089607598;200A13;Br. San Vicente;DG 31 C S;Dg 31C S - 5 E
4.559274579;-74.090184611;013A13;Br Santa Inés Sur;AK 4 E;AK 4 E - Cl 31A BIS
4.559469581;-74.090333615;012A13;Br. Aténas;AK 4 E;Kr 4 E - CL 31A S
4.558901561;-74.086951507;204A13;Br. Santa Ines S;KR 7 E;Kr 7 E -CL 31 S
4.562153597;-74.088863554;011A13;IED Santa Inés Sur Oriental;AK 4 E;Kr 3 E - CL 18A S
4.562863603;-74.088851550;010A13;Br. Cordoba;AK 4 E;Kr 4 E - CL 28 S
4.564606610;-74.087139486;008A13;IED Tomás Rueda Vargas;AK 5 E;Kr 5 E - CL 26 S
4.564535608;-74.086910479;009A13;Br. San Pedro;AK 5 E;AK 5 E - CL 26 S
4.571406709;-74.095854739;095A13;Br. Veinte de Julio;Kr 8;Kr 8 - Cl 26 S
4.568374671;-74.093445675;024A13;Br. Granada S;Tv  3;Tv  3 - Cl 27 S
4.570225688;-74.093609671;092A13;Pl. 20 de Julio;Kr 6;Kr 6 - Cl 24 S
4.573549717;-74.093812662;094A13;Br. Calima;Kr 8;Kr 8 - Cl 21A S
4.574831728;-74.093892659;100A13;Hsp. San Cristóbal;Av. 1 de Mayo;Av. 1 de Mayo -  Kr 9A
4.575140730;-74.093782654;099A13;Hsp. San Cristóbal;Av. 1 de Mayo;Av. 1 de Mayo - Kr 9A
4.579630800;-74.100334847;080A12;U Antonio Nariño;Av. 1 de Mayo;Av. 1 de Mayo -  AK 13 Bis
4.579667798;-74.099847831;081A12;Br. Ciudad Jardín Sur Kr 13;Av. 1 de Mayo;Av. 1 de Mayo - AK 14
4.578440779;-74.098145781;082A12;Br. Ciudad Jardín Sur;Av. 1 de Mayo;Av. 1 de Mayo - Kr 12
4.577828772;-74.097799773;083A12;Br. San José Sur Kr 11;Av. 1 de Mayo;Av. 1 de Mayo -  Kr 11
4.576593753;-74.095892716;084A12;Br. Sociego Sur;Av. 1 de Mayo;Av. 1 de Mayo -  Kr 10A
4.576697752;-74.095645707;085A12;Br. Ciudad Jardín Sur Kr 10B;Av. 1 de Mayo;Av. 1 de Mayo - Kr 10B
4.578250764;-74.095435693;329A12;KR 11;KR 11;Kr 11 - CL 18 S
4.571894690;-74.090992578;104A13;Br Granada Sur;Av. 1 de Mayo;Av. 1 de Mayo - Kr 5
4.572383694;-74.091164581;103A13;KR 5A;Av. 1 de Mayo;Av. 1 de Mayo - Kr 5A
4.570911675;-74.089581536;002A13;KR 2;Av. 1 de Mayo;Av. 1 de Mayo - Kr 2
4.571227676;-74.089370528;001A13;Br. Av 1 de Mayo;Av. 1 de Mayo;Av. 1 de Mayo - Kr 2
4.573887714;-74.092551619;101A13;Br. Sociego;Av. 1 de Mayo;Av. 1 de Mayo - Kr 7B
4.572910703;-74.091979605;102A13;KR 6;Av. 1 de Mayo;Av. 1 de Mayo - Kr 6
4.574619721;-74.092726622;212A13;Batallon José María Rosillo;KR 8;Kr 8 - CL 19  S
4.569219645;-74.086352438;105A13;Pquia. Sagrados Corazones de J;Av. 1 de Mayo;Av. 1 de Mayo - Kr 2B Este
4.568404636;-74.085997431;006A13;Av. La Victoria;AK 3 E;Kr 3 E - Cl 22 - 61 S
4.568344635;-74.085831426;007A13;Dg 20A Sur;AK 3 E;AK 3 E - Cl 20A S
4.569464644;-74.085819420;106A13;IV Estación de Policía San Cri;Av. 1 de Mayo;Av. 1 de Mayo - Kr 5A
4.571717662;-74.085538400;380A13;KR 3 Este;KR 3 E;Kr 3 E - CL 18A S
4.577858746;-74.092186589;216A13;Estación AV 1 de Mayo;CL 17 S;CL 17 S - Kr 9A
4.583903801;-74.092960585;323A12;Br Caracas;AC 11 S;AC 11 S - Kr 11A
4.583938799;-74.092553572;326A12;Escuela María Montessori;AC 11 S;AC 11 S - Kr 12
4.582884784;-74.091227533;324A12;Br Ciudad Berna;AC 11 S;AC 11 S - Kr 10A
4.582180774;-74.090431511;325A12;CAI Ciudad Berna;AC  11 S;AC 11 S - Kr 10
4.578389722;-74.086298393;221A13;Br Quinta Ramos;AC 11 S;AC 11 S - Kr 5A
4.577921714;-74.085488369;220A13;Br Santa Ana Sur;AC 11 S;AC 11 S - Kr 5A
4.581615762;-74.088857462;222A13;Colegio Nuestra Señora del Pil;AC 11 S;AC 11 S - Kr 8
4.534438344;-74.084808552;060A13;Pq. Los Pinares;Tv  15 Bis E;Tv 15 BIS E - Cl  48B BIS S
4.534179342;-74.084709550;059A13;Pq. Los Pinares;Tv  15 Bis E;Tv 15 BIS E - Cl 49 S
4.538082370;-74.083853503;057A13;Quebrada Chiguaza;AK 14 E;AK 14 E - Cl 46 G S
4.538150370;-74.083682498;058A13;Quebrada Chiguaza;AK 14 E;AK 14 E - Cl  46G S
4.541423398;-74.083806486;055A13;Br Altamira;AK 13B E;AK 13B E - Cl 45B S
4.541465397;-74.083516477;056A13;Br Puente Colorado;AK 13B E;AK 13B E - Cl 45 S
4.542556411;-74.084544505;370A13;Br. Altamira;AK 13 E;Kr 13 E - Cl 44
4.541272390;-74.082225435;377A13;Cl 45B S;Kr 16 Bis E;Cl 45A S - Kr 16Bis E
4.541409392;-74.082453442;378A13;CED El Consuelo;Kr 16 Bis E;Kr 16 Bis E -Cl 45B S
4.543315407;-74.082201425;372A13;Br.  Puente Colorado;Dg 43 S;Dg 43 S - Kr 15 E
4.541393384;-74.080865390;373A13;Br. Altos del Zuque;Kr 17 E;Kr 17 E - Cl 44 S
4.541576386;-74.080879390;374A13;Br. Altos del Zuque;Tv  16 Bis E;Tv  16 Bis E - Dg 44 S
4.543084392;-74.079574340;375A13;Br. Altos del Zuque;Tv  17A E;Tv  17A E - Cl 42 D
4.543655397;-74.079591338;376A13;Br. Moralba;Kr 17 Bis E;Kr 17 Bis E - Cl 42D Bis
4.543507394;-74.079230327;382A13;Br. Moralba;Kr 17A E;Kr 17A E - Cl 42C S
4.545094428;-74.083601462;053A13;Hsp. San Cristóbal;AK 13B E;AK 13B E - Cl 42A BIS A S
4.545082427;-74.083324453;054A13;Hsp. San Cristóbal Ak 13B;AK 13B E;AK 13B E - Cl 42A BIS S
4.543877414;-74.082666437;371A13;Br. Moralba;Dg 43 S;Dg 43 S - Kr 14 Bis A E
4.548232457;-74.084132465;051A13;Bosque de Los Alpes;AK 13B E;AK 13B E - Cl 40A S
4.548256456;-74.083891457;052A13;Bosque de Los Alpes;AK 13B E;AK 13B E - Cl 40A S
4.565980545;-74.071127955;250A13;Br Tibaqué Kr 22 Este;Cl 14 sur;Cl 14 S - Kr 22 E
4.565943544;-74.070993951;251A13;Cl 14 sur;CL 14 SUR;CL 14 SUR - KR 22 ESTE
4.568083569;-74.072389987;287A13;Br Montecarlo;CL 10S;CL 13A SUR - KR 20B E
4.570300640;-74.083355335;097A13;Hsp San Blas;Av 1 de Mayo;Tv  2B Este - Cl 17 S
4.570481642;-74.083462338;098A13;IED Manuelita Saenz;Av. 1 de Mayo;Av. 1 de Mayo - Kr 18 - 76 S
4.570394635;-74.082205297;257A13;Kr 4 Este;Cl 19 S;Cl 19 S - Kr 10 E
4.575676684;-74.083020299;258A13;Pq Público San Cristóbal;Cl 11 S;AC 11 S - Kr 0
4.573256661;-74.082561295;379A13;Pq. Urbano San Cristóbal;Tv  1A E;Tv 1A E - CL 12D S
4.574058661;-74.081064242;260A13;Br San Cristóbal Sur;Cl 11 S;AC 11 S - Kr 3 ESTE
4.574294663;-74.081083242;261A13;Br. La María;Cl 11 S;AC 11 S - Kr 3 este
4.570033617;-74.079036195;264A13;IED San Cristóbal Sur;Kr 11A E;Kr 11A E - Cl 17B  S
4.571261635;-74.080613241;003A13;Br San Cristóbal Sur;Dg 13 S;Dg. 13 S - Kr 5 Este
4.570651617;-74.077879154;266A13;Estación de Policía San Cristó;Cl 13 S;Cl 13 S - Kr 11 E
4.571554621;-74.077185127;268A13;INCI;Cl 11 S;Cl 11 S - KR 10D Este
4.571625621;-74.076997121;269A13;INCI;Cl 11 S;AC 11 S - Kr 8 Este
4.574935649;-74.077040107;272A13;Av. Agoberto Mejía Cifuentes;Cl 54 S;Cl 54 S - Kr 80
4.569904599;-74.075556082;284A13;IED Pantaleón Gaitán Perez;Cl  12 S;CL 13S - KR14 ESTE
4.570353602;-74.075391074;285A13;Br San Critóbal Sur;Cl 12 S;Cl 12 S - AK 11 ESTE
4.570278588;-74.072500980;286A13;Br Montecarlo;CL 12 S;CL 12 SUR - KR 18 ESTE
4.568716569;-74.071254947;288A13;KR 20B este;KR 20B ESTE;KR 20B ESTE - CL 11 SUR
4.559419475;-74.068110888;307A13;Br. Aguas Claras;KR 25A E;KR 25A E - CL 23 S
4.559381475;-74.067985884;308A13;Br Aguas Claras;kr 25A Este;KR 25A ESTE - CL23 SUR
4.561392490;-74.067623862;310A13;Br. Aguas Claras;CL 16 S;CL 16 S - KR 25 E
4.561518490;-74.067510858;309A13;Br Aguas Claras;CL 16 Sur;CL 16 SUR - KR 25 ESTE
4.563300507;-74.067800859;249A13;IED Aguas Claras;CL 13 SUR;CL 13 S - X KR24B ESTE
4.563379507;-74.067675855;252A13;IED Aguas Claras;CL 13 SUR;CL 13 S - X KR24B ESTE
4.600384365;-74.181683417;047A09;Br. Gualoche;Cl 65 S;Cl 65 S - Kr 77M
4.597727337;-74.180473390;045A09;Centro Comunitario Bosa;Cl 65 S;Cl 65 S - KR 77G
4.598031334;-74.179311350;046A09;Hsp. Pablo VI Bosa;Cl 63 S;Cl 63 S - Kr 77G
4.600724363;-74.180707383;048A09;Br. Andalucía;Cl 63 S;Cl 63 S - Kr 78
4.596721310;-74.176723271;063A10;Br la Estancia;Auto Sur;Auto Sur - KR 75D
4.588002216;-74.172700181;177A10;Br Rincón de Galicia;Tv  73J;Tv  73J - Dg 62H S
4.587230199;-74.170417109;186A10;Pq. Ismael Perdomo;Dg 62G S;Dg 62G S - Kr 73
