1069;18892;ZUETANA MALIBU;HOTEL;CL 119 50 15;SUBA;7035086 - 8052052 - ;fmunera@zuetana.com;www.zuetana.co;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 119 50 15;4.701685257116425;-74.05933489434466
1070;18893;APARTAESTUDIOS KAFIR;APARTA HOTEL;CL 25 B 36 28;TEUSAQUILLO;2447143 - 2447143 - ;info@alojamientoenbogota.com;www.alojamientoenbogota.com;Menos de $ 150.000;Quinta Paredes;CL 25 B 36 28;4.630837032135081;-74.08638168589528
1073;19010;HOTEL BOGOT� VIRREY;HOTEL;KR 15 87 06;CHAPINERO;2568826 - 2183949 - ;reservas@hotelbogotavirrey.com;www.hotelbogotavirrey.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;KR 15 87 06;4.67200670691137;-74.0542073891214
1075;19161;HOTEL LAGUNA 24;HOTEL;CL 24 B 44 A 59;TEUSAQUILLO;2688163 - 5705550 - ;hotellaguna24@yahoo.com;www.hotelescercaalaembajada.com;Menos de $ 60.000;Quinta Paredes;CL 24 B 44 A 59;4.634866283831471;-74.09381644502831
1077;19336;HOTEL MS OCEANIA;HOTEL;KR 13 24 A 48;SANTA FE;2842100 -  - ;reservasoceania@hotelesms.com;www.hotelesms.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;KR 13 24 A 48;4.611908339697563;-74.0718635301869
1079;19498;CITE HOTEL;HOTEL;KR 15 88 10;CHAPINERO;6467777 -  - ;reservas@citehotel.com;www.citehotel.com;M�s de $ 350.001;No Pertenece a ZIT;KR 15 88 10;4.67318668311468;-74.0536637970364
1081;19576;CASA AURA MAR�A;HOTEL;KR 39 25 81;TEUSAQUILLO;3680448 - 3112100803 - ;hotel.casaauramaria@live.com;NA;Menos de $ 60.000;No Pertenece a ZIT;KR 39 25 81;4.6321943122876625;-74.0888221202486
1083;19732;NICO APARTASUITES;VIVIENDA TUR�STICA;CL 68 4 62;CHAPINERO;7435348 -  - ;nicoapartamentos@gmail.com  - reservas@hotelesnico.com;www.hotelesnico.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;CL 68 4 62;4.650395380640436;-74.05542987744751
1084;17500;HOTEL CASA  NORMANDIA;HOTEL;KR 71 B 53 35;ENGATIV�;2632522 - 2952132 - ;reservas@hotelcasanormandia.com;www.hotelcasanormandia.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;KR 71 B 53 35;4.67065018962195;-74.1057504425021
1085;31116;HOTEL PALERMO PLAZA;HOTEL;KR 19 45 A 28;TEUSAQUILLO;7512946 - 3406224 - ;hotelpalermoplaza@yahoo.com - - hotelpalermoplaza@hotmail.com;www.hotelpalermoplaza.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;KR 19 45 A 28;4.63399457292322;-74.0716920596067
1088;20155;CASA COLONIAL INN;HOTEL;CL 57 18 26;TEUSAQUILLO;2490575 - 5486176 - 5486181;casacolonial@hotelbogotainn.com;www.hotelbogotainn.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 57 18 26;4.64485451530405;-74.0694799757746
1089;20271;HOTEL CLASSIC;HOTEL;CL 25 A 38 A 22;TEUSAQUILLO;5703420 -  - ;contacto@hotelclassic.com.co;www.hotelclasic.com.co;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 25 A 38 A 22;4.632087045710225;-74.08833526139564
1091;20295;HOTEL SPLENDOR;HOTEL;AC 24 40 46;TEUSAQUILLO;2447890 -  - ;reservas@hotelsplendorbogota.com;www.hotelsplendorbogota.com;Entre $ 150.001 y $ 350.000;Quinta Paredes;AC 24 40 46;4.6314740284952025;-74.09304398512
1092;20311;HOTELES BRISAS DEL OASIS ;HOTEL;CL 66 11 77;CHAPINERO;5410980 - 4763705 - ;hotelbrisasdeloasis.bogota@gmail.com;www.hotelbrisasdeloasis.com;Menos de $ 60.000;No Pertenece a ZIT;CL 66 11 77;4.652202467521731;-74.06258803353154
1093;20353;HOTEL SAN NICOLAS BOGOT�;HOTEL;CL 38 29 12;TEUSAQUILLO;3681075 - 7504209 - ;hotelsannicolasbogota@hotmail.com;www.hotelsannicolasbogota.net;Menos de $ 60.000;No Pertenece a ZIT;CL 38 29 12;4.626436469712627;-74.07946995408481
1094;29829;MARTINIK HOSTEL;HOSTAL;KR 4 11 88;CANDELARIA;2833180 -  - ;info@hostalmartinik.com;www.hostalmartinik.com;Menos de $ 60.000;Candelaria;KR 4 11 88;4.597197487868148;-74.07214170019003
1095;20447;A BOGOT� ON HOLIDAYS;HOSTAL;CL 51 A 74 20;ENGATIV�;7575121 - 3213004741 - ;abogotaonholidays@hotmail.com;www.abogotaonholidays.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 51 A 74 20;4.6725630592308365;-74.11077945592343
1097;20484;HOTEL BH PARQUE 93;HOTEL;KR 14 93 A 69;CHAPINERO;7432820 -  - ;reservasoc@bhhoteles.com;www.bhhoteles.com;Entre $ 150.001 y $ 350.000;Parque 93;KR 14 93 A 69;4.67817587615182;-74.05050686639056
1098;20493;CONTINENTAL ALL SUITES HOTEL;VIVIENDA TUR�STICA;AV JIMENEZ 4 16;CANDELARIA;6063000 -  - ;conserje@hotelcontinentalbogota.com.co;www.hotelcontinentalbogota.com.co;Entre $ 150.001 y $ 350.000;Candelaria;AV JIMENEZ 4 16;4.60097427371671;-74.0702588642085
1099;20507;TIVOLI SUITES;APARTA HOTEL;KR 17 109 A 67;USAQU�N;6370411 -  - ;reservas@ltyoperadora.com;www.trivolisuites.com;M�s de $ 150.001;No Pertenece a ZIT;KR 17 109 A 67;4.694906412527068;-74.04675660732754
1100;20511;SEBASTIAN INN;HOTEL;KR 33 25 A 38;TEUSAQUILLO;2680236 -  - ;reservas.hotelemporiumbogota@gmail.com;www.hotelsebastianinn.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;KR 33 25 A 38;4.628194814859934;-74.08524949023607
1105;20628;APARTAESTUDIOS LA CANDELARIA;APARTA HOTEL;CL 10 2 40;CANDELARIA;2816923 - 2136151 - 3134421805;lacandelaria@gmail.comNA;NA;Menos de $ 150.000;Candelaria;CL 10 2 40;4.59498579390904;-74.0716830587822
1106;20629;HOTEL SANTA BARBARA REAL;HOTEL;CL 127 7 89;USAQU�N;6290944 -  - ;reservas@hotelsantabarbara.com;www.hotelsantabarbarareal.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 127 7 89;4.70207559043005;-74.0294448399835
1107;20670;CHAPINORTE VIP;VIVIENDA TUR�STICA;CL 79 14 59 APTO 301;CHAPINERO;5305558 - 3176406716 - ;chapinortevip@hotmail.com;www.chapinortehostelbogota.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 79 14 59;4.665104245471973;-74.05760315230691
1108;20718;ARLINGTON PLACE S.A.S.;VIVIENDA TUR�STICA;CL 109 19 51;USAQU�N;6052500 -  - ;reservas@arlington-place.com;www.apsuites.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;CL 109 19 51;4.6951705661647525;-74.05112554274817
1109;20726;HOTEL CASA SANTA ISABEL;HOTEL;KR 28 1 G 04;LOS MARTIRES;4758016 - 3112262889 - ;jdchavarro@hotmail.com;www.apto4rent.com;Menos de $ 60.000;No Pertenece a ZIT;KR 28 1 G 04;4.59965568852906;-74.10107476718
1112;20799;HOTEL 116 AVENUE;HOTEL;CL 116 18 B 60;USAQU�N;6578000 -  - ;recepcion@116hotel.com;www.116hotel.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;CL 116 18 B 60;4.69866120495192;-74.0491298040767
1114;20830;BELLE EPOQUE BOUTIQUE 94;HOTEL;CL 94 A 21 42;CHAPINERO;7428600 -  - ;reservas@belleepoque94.com;www.belleepoque94.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;CL 94 A 21 42;4.682451016010942;-74.05583700931402
1115;20902;HOSTAL LA PINTA;HOSTAL;CL 65 5 67;CHAPINERO;2119526 - 7044323 - ;lapintagrg@hotmail.com - laninagrg@gmail.com;www.lapinta.com.co - www.lanina.com.co;Menos de $ 60.000;No Pertenece a ZIT;CL 65 5 67;4.648584503557882;-74.05856999256534
1119;21160;HOTEL JW MARRIOTT BOGOT�;HOTEL;CL 73 8 60;CHAPINERO;4816000 - 4800888 - ;;www.jwmarriott.com;M�s de $ 350.001;Calle 72;CL 73 8 60;4.657114387464086;-74.05593175437758
1121;21242;AR HOTEL SALITRE SUITES & SPA CENTRO DE CONVENCIONES;HOTEL;AK 60 22 99;TEUSAQUILLO;7477333 - 7436700 - ;reservas@hotelesar.com;www.hotelesar.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;AK 60 22 99;4.643629236690444;-74.10664579592991
1122;21293;WONDERFULL HOUSE 100;VIVIENDA TUR�STICA;KR 63 98 66;BARRIOS UNIDOS;6248211 - 2740325 - ;contacto100@apartahoteleswh.com;www.apartahoteleswh.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;KR 63 98 66;4.688173491178751;-74.06826990328564
1123;21361;HOTEL AVIA 93;HOTEL;CL 93 11 A 34;CHAPINERO;7051555 -  - ;sandra.sepulveda@ghlhoteles.com;www.ghlhoteles.com;Entre $ 150.001 y $ 350.000;Parque 93;CL 93 11 A 34;4.67492230617547;-74.0486584210457
1124;21508;POSADAS HOUSE;HOSTAL;KR 39 A 25 25;TEUSAQUILLO;5745172 - 2687230 - 3202409920;reservas@posadashouse.com - posadashouse@hotmail.com;www.posadashouse.com - www.posadashouse-casahotel.com;Menos de $ 60.000;No Pertenece a ZIT;KR 39 A 25 25;4.632620068861179;-74.08917656161563
1125;21518;CLUB HOUSE BOGOT�;HOTEL;CL 112 13 A 45;USAQU�N;7450202 - 7450245 - ;reservas@chbogota.com;www.chbogota.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;CL 112 13 A 45;4.69369920229146;-74.0415493772768
1126;21581;HOTEL PLAZA 36;HOTEL;KR 16 36 55;TEUSAQUILLO;2858313 - 2878305 - 3156828684;reservashotelplaza36@hotmail.com;www.hotelplaza36.org;Entre $ 60.001 y $ 150.000;Teusaquillo;KR 16 36 55;4.62565395122275;-74.07114981584132
1127;21584;CASA REGIS;HOTEL;KR 12 119 26;USAQU�N;2159157 - 3133400035 - ;casaregis119@gmail.com;www.casaregis.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;KR 12 119 26;4.699045803117022;-74.03893932601815
1128;21591;HOTEL BOUTIQUE CITY CENTER;HOTEL;KR 39 25 26;TEUSAQUILLO;7459940 -  - ;reservas@hotelboutiquecitycenter.com;NA;Entre $ 60.001 y $ 150.000;Quinta Paredes;KR 39 25 26;4.631622202772094;-74.08912180089455
1129;21620;HOTEL GALERIA REAL;HOTEL;AK 30 51 80;TEUSAQUILLO;2483800 - 3005724660 - ;hotelgaleriareal@gmail.com;www.hotelesreal.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;AK 30 51 80;4.641320496077743;-74.07864287618904
1134;21922;CASA BELLAVISTA HOSTEL;HOSTAL;KR 2 12 B 31;CANDELARIA;3341230 -  - ;info@bellavistahostel.co;www.bellavistahostel.co;Menos de $ 60.000;Candelaria;KR 2 12 B 31;4.59773343755988;-74.0696780654937
1136;22245;ABITARE 56 HOTEL;HOTEL;CL 56 7 79;CHAPINERO;2480600 -  - ;gerencia@abitare56.com;www.abitare56.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;CL 56 7 79;4.642028483603027;-74.06303740572918
1138;22314;JAZZ APARTMENTS;HOTEL;CL 87 15 35;CHAPINERO;4075000 -  - ;recepcion@jazzapartments.com - reservas@jazzapartments.com;www.jazzapartments.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;CL 87 15 35;4.672470532734632;-74.0545618881935
1149;26012;LLOYD�S APARTASUITES;APARTA HOTEL;KR 11 94 71;CHAPINERO;6055757 -  - ;reservas@lloydsapartasuites.com;www.lloydsapartasuites.com;M�s de $ 150.001;Parque 93;KR 11 94 71;4.67780982730717;-74.0459946491153
1151;23219;HOTEL CABRERA IMPERIAL;HOTEL;CL 83 9 64;CHAPINERO;7560356 -  - ;reservas@ltyoperadora;www.hotelcabrerabogota.com;M�s de $ 350.001;No Pertenece a ZIT;CL 83 9 64;4.666031692401714;-74.05077244636674
1157;23260;HOTEL BH TEMPO - HOTEL 65 TEMPO;HOTEL;KR 7 65 01;CHAPINERO;7424095 -  - ;recepciontenpo@bhhoteles.com;www.bhhoteles.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;KR 7 65 01;4.64935853611138;-74.0591853049506
1165;4958;HOTEL MATISSE;HOTEL;CL 67 6 55;CHAPINERO;2120177 -  - ;ventas@matissehotel.com;www.matissehotel.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;CL 67 6 55;4.650340475116213;-74.05801754130086
1166;9042;VIAGGIO NUEVE TRES - INMOBILIRIARIA ROYAL S.A.S.;VIVIENDA TUR�STICA;KR 18 93 A 60;CHAPINERO;7449999 -  - ;mercadeo@viaggio.com.co;www.viaggio.com.co;Entre $ 150.001 y $ 350.000;Parque 93;KR 18 93 A 60;4.679205090138149;-74.0532025017311
1176;10656;TROPIC TOURIST;HOTEL;KR 21 A 159 A 28;USAQU�N;6721365 - 6728840 - ;rucamega@hotmail.com;www.fontanarprado.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;KR 21 A 159 A 28;4.740252140488059;-74.0463185694591
1180;24197;ALICANTE HOTEL BOGOT�;HOTEL;KR 18 58 B 35;TEUSAQUILLO;2554297 - 5478810 - ;alicantehotel@sbhoteles.co;www.sbhoteles.co;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;KR 18 58 B 35;4.646750843332091;-74.06901524716808
1194;19244;HOTEL MASTER CALLE 68;HOTEL;CL 68 15 48;BARRIOS UNIDOS;7440909 -  - ;reservas@hotelesinnova.com;www.hotelesinnova.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 68 15 48;4.65604318148915;-74.0649850030835
1196;19676;HOTEL VIENES;HOTEL;CL 58 BIS 9 19;CHAPINERO;2490174 -  - ;hotelvienes@hotmail.com;NA;Menos de $ 60.000;No Pertenece a ZIT;CL 58 BIS 9 19;4.644411419965981;-74.06342249125613
1198;20550;HOSTAL CASA QUEVEDO;HOSTAL;KR 1 A 12 B 30;CANDELARIA;2812526 -  - ;hostalcasaquevedo@gmail.com;www.casaquevedo.com;Menos de $ 60.000;Candelaria;KR 1 A 12 B 30;4.59780415206824;-74.0691347209401
1199;20551;HOSTAL AVENTUREROS DE LA CANDELARIA;HOSTAL;KR 3 12 C 82;CANDELARIA;3412711 -  - ;infoaventureros@hostalaventuras.com;NA;Menos de $ 60.000;Candelaria;KR 3 12 C 82;4.59922895455996;-74.0697820317287
1201;20674;HOTEL SAN JOS� BAVARIA 2;HOTEL;CL 12 71 D 38;KENNEDY;4126015 - 2925026 - ;hotelsanjosebavaria@hotmail.com;NA;Menos de $ 60.000;No Pertenece a ZIT;CL 12 71 D 38;4.64312515807219;-74.1305163201598
1205;20988;A BOGOT��ON HILIDAYS II;HOSTAL;CL 51 A 74 20;ENGATIV�;7575121 - 3213004741 - ;abogotaonholidays@hotmail.com;www.abogotaonholidays.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 51 A 74 20;4.6725630592308365;-74.11077945592343
1206;21145;HOTEL REAL PLAZA IN;HOTEL;CL 22 43 A 12;PUENTE ARANDA;2696478 - 3350935 - ;hotelrealplaza-in@hotmail.com;www.hotelrealplazainbogota.com;Menos de $ 60.000;No Pertenece a ZIT;CL 22 43 A 12;4.6308374379133;-74.0961138580658
1214;21490;CASA HOTEL DONDE �LVARO;HOTEL;KR 15 35 21;TEUSAQUILLO;2453472 - 3205228 - ;casahotel35@gmail.com;NA;Menos de $ 60.000;Teusaquillo;KR 15 35 21;4.624222394729789;-74.07040342482938
1215;21506;HOTEL CORFERIA INN;VIVIENDA TUR�STICA;CL 24 D 40 76;TEUSAQUILLO;2446829 - 2446834 - 2446863;reservas@corferiasinn.com;NA;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 24 D 40 76;4.633303380117718;-74.0911822722588
1216;21524;CHOCOLATE HOSTEL;HOSTAL;CL 12 F 2 43;CANDELARIA;2811576 - 3413104 - 3142188976;info@chocolatehostel.com;www.chocolatehostel.com;Menos de $ 60.000;Candelaria;CL 12 F 2 43;4.60003239743178;-74.0684103964748
1219;21841;HOTEL ESMERALDA REAL;HOTEL;KR 40 22 B 17;PUENTE ARANDA;4789070 -  - ;hotelesmeraldareal@gmail.com;NA;Menos de $ 60.000;Quinta Paredes;KR 40 22 B 17;4.63069679153757;-74.0932329947033
1229;22197;CASA HOTEL ELITE DEL PARQUE;HOTEL;AC 53 66 A 59;TEUSAQUILLO;3242180 - 5745347 - ;reservas@casahotelelitedelparque.com;www.casahotelelitedelparque.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;AC 53 66 A 59;4.655261501584002;-74.09832289317265
1236;22636;HOTEL SUITES LA SOLEDAD INN;HOTEL;KR 20 40 64;TEUSAQUILLO;2883961 - 2322458 - 2322465;soledad@hotelbogotainn.com;www.hotelbogotainn.com;Entre $ 60.001 y $ 150.000;Teusaquillo;KR 20 40 64;4.630896769645538;-74.07289303985085
1239;25075;HOTEL CALLE 112;HOTEL;CL 112 14 B 47;USAQU�N;2143550 -  - ;info@hotelcalle112.com;www.hotelcalle112.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 112 14 B 47;4.694219974843071;-74.0434058055338
1264;23111;HOTEL FENIX REAL;HOTEL;KR 19 71 A 30;BARRIOS UNIDOS;2491260 - 4763231 - ;comercialfenixreal@hotmail.com;www.hotelfenixreal.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;KR 19 71 A 30;4.660357594233681;-74.06407800916085
1265;22772;SAYTA HOSTAL;HOSTAL;CL 12 B 00 57;CANDELARIA;2815314 - 2810387 - ;info@saytahostal.com;www.saytahostal.com;Menos de $ 60.000;Candelaria;CL 12 B 00 57;4.59654652200004;-74.06916241899995
1266;23097;LA VIEJA SUIZA;HOTEL;CL 12 C 3 07;CANDELARIA;2869695 -  - ;laviejasuiza@gmail.com;www.laviejasuiza.com;Menos de $ 60.000;Candelaria;CL 12 C 3 07;4.59860306111644;-74.0702686497592
1271;23106;NH PARQUE 93;HOTEL;CL 93 12 41;CHAPINERO;5897744 -  - ;nhbogota93@nh-hotels.com;www.nh-hotels.com;Entre $ 150.001 y $ 350.000;Parque 93;CL 93 12 41;4.675014440538937;-74.0493672783991
1272;4728;HOTEL PAVILLON ROYAL I;HOTEL;CL 94 11 45;CHAPINERO;6502555 -  - ;arodriguez@pavillonroyal.com.co;www.hotelesroyal.com;M�s de $ 350.001;Parque 93;CL 94 11 45;4.677129111359269;-74.04684151485496
1273;4723;HOTEL SHERATON ;HOTEL;CL 58 BIS 9 24;CHAPINERO;2550284 - 2496322 - ;NA;NA;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 58 BIS 9 24;4.644801312129032;-74.06323250883699
1275;23102;LOS ANDES B&B;HOTEL;KR 13 A 79 07;CHAPINERO;4829554 - 3117474216 - ;info@losandeshostel.com - losandeshostel@hotmail.com;www.losandeshostel.com;Menos de $ 60.000;No Pertenece a ZIT;KR 13 A 79 07;4.665234272169592;-74.05649294958162
1280;22761;WINDSOR CASTEL;APARTA HOTEL;CL 10 25 A 37;LOS MARTIRES;4737508 -  - ;yamolo12@gmail.com;NA;Menos de $ 150.000;No Pertenece a ZIT;CL 10 25 A 37;4.60740124530197;-74.0914093748224
1293;23142;REGENCY SUITES HOTEL BOUTIQUE;HOTEL;KR 43 22 A 30;TEUSAQUILLO;7433441 -  - ;jhurtado@regencyhotelboutique.co;www.regencysuites.com.co;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;KR 43 22 A 30;4.630905546433489;-74.09438586644595
1294;23215;SONESTA HOTEL BOGOT� - COMPLEJO HOTELERO METRO 127;HOTEL;KR 15 A 125 26;USAQU�N;6585500 -  - ;patricia.ramirez@ghlhoteles.com;www.ghlhoteles.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;KR 15 A 125 26;4.70359598151851;-74.0435542266288
1298;22702;HOTEL QUINTA REAL D.C.;HOTEL;KR 40 24 D 23;TEUSAQUILLO;3795960 - 2683711 - ;reservas@quintarealdc.com;www.quintarealdc.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;KR 40 24 D 23;4.63250347131229;-74.0905743551661
1303;24661;HOTEL HOLIDAY INN BOGOT� AIRPORT;HOTEL;AC 26 69 D 91;FONTIBON;4044141 -  - ;reservas.holidayinn@metro-op.com;www.holidayinn.com;M�s de $ 350.001;Ciudad Salitre;AC 26 69 D 91;4.661592100352675;-74.10988802624703
1304;23043;EXPO SUITE PARQUE CENTRAL BAVAR�A;HOTEL;KR 13 A 32 A 39;SANTA FE;2884260 -  - ;expohotel@grupotasaca.com;www.expohotel.com.co;Entre $ 60.001 y $ 150.000;Centro Internacional;KR 13 A 32 A 39;4.620369610287044;-74.06924644237449
1306;23388;HOTEL BULEVAR PLAZA;HOTEL;AK 40 22 79;TEUSAQUILLO;2687519 - 5703590 - ;hotel_bulevarplaza@hotmail.com;www.hotelesejecutivobogota.com;Menos de $ 60.000;Quinta Paredes;AK 40 22 79;4.62985683639122;-74.0944701780378
1307;25609;ALOFT BOGOT� AIRPORT HOTEL;HOTEL;AC 26 92 32;FONTIBON;7427070 -  - ;reservas.bogota@alofthotels.com;alofthotels.com/bogotaairport;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;AC 26 92 32;4.684044618046653;-74.1198479073137
1310;27230;APARTAMENTOS ESTELAR AEROPUERTO;VIVIENDA TUR�STICA;CL 25 B 40 67;TEUSAQUILLO;5977788 -  - ;reservas@hotelesestelar.com;www.hotelesestelar.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 25 B 40 67;4.633495460534149;-74.09026616889956
1313;26930;HOTEL PESTANA BOGOT� 100 - HOTEL CALLE 100 BOGOT�;HOTEL;CL 100 14 26;CHAPINERO;3847100 -  - ;NA;www.pestana.com;Entre $ 150.001 y $ 350.000;Calle 100;CL 100 14 26;4.68486124577011;-74.0472882171567
1314;27775;GRUPO CASA REAL 93;VIVIENDA TUR�STICA;CL 93 A 9 A 53;CHAPINERO;5304884 -  - ;info@casareal.com;www.casareal.com.co;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;CL 93 A 9 A 53;4.674784175899692;-74.0459133250121
1315;4001;HOTEL CLUB EL NOGAL;HOTEL;KR 5 78 75;CHAPINERO;3267700 - 3267700 - ;alojamiento@clubelnogal.com;www.clubelnogal.com;M�s de $ 350.001;No Pertenece a ZIT;KR 5 78 75;4.6591440790811;-74.0507162202016
1316;8263;FONTANAR PRADO;HOTEL;CL 129 A 45 35;SUBA;6251433 - 3006121489 - ;fontanarprado129@hotmail.com - reservas@fontanarprado.com;www.fontanarprado.com;Menos de $ 60.000;No Pertenece a ZIT;CL 129 A 45 35;4.715936125607056;-74.05314780724024
1331;17274;HOTEL PAVILLON ROYAL II;HOTEL;CL 94 11 45;CHAPINERO;6502555 -  - ;arodriguez@pavillonroyal.com.co;www.hotelesroyal.com;Entre $ 150.001 y $ 350.000;Parque 93;CL 94 11 45;4.677129111359269;-74.04684151485496
1337;23332;HOTEL AIRPORT TRAVEL;HOTEL;KR 71 B 49  A 52;ENGATIV�;2634844 - 3213003819 - 3212082775;reservas@hotelesairporttravel.com;www.hotelesairporttravel.com;Entre $ 150.001 y $ 350.000;No Pertenece a ZIT;KR 71 B 49 A 52;4.667709628377771;-74.10838277597608
1338;23378;NIZA NORTE APARTAHOTELES S.A.S.;APARTA HOTEL;CL 127 71 25;SUBA;7512626 - 5106911 - 3162679817;reservas@nizanorte.com;www.nizanorte.com;Menos de $ 150.000;No Pertenece a ZIT;CL 127 71 25;4.71014921211833;-74.0766017789532
1339;23463;JULIETTE MAISON;HOTEL;KR 3 A 58 52;CHAPINERO;3450055 - 2112544 - ;juliettereservas@gmail.com - - areatek@yahoo.com;www.julietteapartasuites.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;KR 3 A 58 52;4.64291660107257;-74.05903142134103
1341;23503;HOTEL MUISCA;HOTEL;CL 10 0 25 29 ESTE;CANDELARIA;2810644 - 2820152 - ;reservas@hotelmuisca.com;www.hotelmuisca.com;Entre $ 150.001 y $ 350.000;Candelaria;CL 10 0 25;4.59383182766352;-74.0703760329541
1342;23643;HOTEL PUERTO LLERAS;HOTEL;KR 21 13 A 05;LOS MARTIRES;2371176 - 3107716665 - ;NA;NA;Menos de $ 60.000;No Pertenece a ZIT;KR 21 13 A 05;4.609755540687649;-74.08597921592172
1344;23812;HOTEL PARQUE NORMANDIA;HOTEL;CL 52 A 73 A 42;ENGATIV�;4714906 - 3142366499 - 2632752;hotelparquenormandia@hotmail.com;www.hotelparquedenormandia.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 52 A 73 A 42;4.673118614547214;-74.10975296150964
1346;24173;HOSPEDAJE LA GRAN COLOMBIA;HOTEL;KR 13 48 15;CHAPINERO;2857341 - 3143205804 - ;NA;NA;Menos de $ 60.000;No Pertenece a ZIT;KR 13 48 15;4.63542799547851;-74.0659751670638
1347;24182;BEST WESTERN PLUS 93 PARK;HOTEL;CL 93 13 71;CHAPINERO;6051444 - 6051414 - ;reservas@bestwestern93.com;www.hotelbestwestern93.com;Entre $ 150.001 y $ 350.000;Parque 93;CL 93 13 71;4.675781474409588;-74.05072169093113
1349;24275;IMPERIAL HOUSE HOTEL;HOTEL;CL 24 A 44 09;TEUSAQUILLO;2690133 - 3112201517 - 3115607989;reservas@hotelimperialhouse.com;www.hotelimperialhouse.com;Entre $ 60.001 y $ 150.000;Quinta Paredes;CL 24 A 44 09;4.6333616809188545;-74.0940687406065
1351;24501;HOTEL RADEL BOGOT�;HOTEL;CL 24 A 44 A 57;TEUSAQUILLO;3408392 - 4753120 - ;hotelradelbogota@hotmail.com;www.hotelradelbogota.com;Menos de $ 60.000;Quinta Paredes;CL 24 A 44 A 57;4.634289995773956;-74.09468967271486
1353;24619;APARTAHOTEL 122 PLAZA;APARTA HOTEL;KR 15 A 122 27;USAQU�N;7569170 - 7569175 - ;admon122plaza@gmail.com;www.122plaza.com;M�s de $ 150.001;No Pertenece a ZIT;KR 15 A 122 27;4.701242324016558;-74.0439682322521
1354;24625;HOTEL TRAVEL EMPRESARIAL;HOTEL;CL 18 96 H 35;FONTIBON;4151473 - 4825377 - 3143588970;hoteltravelempresarial@hotmail.com;NA;Menos de $ 60.000;No Pertenece a ZIT;CL 18 96 H 35;4.671143089863615;-74.14244774986868
1355;24708;CANDELOS HOTEL;HOSTAL;KR 3 12C 94;CANDELARIA;2865313 -  - ;candeloshostel@gmail.com;www.candeloshostel.com;Menos de $ 60.000;Candelaria;KR 3 12 C 94;4.59932180283163;-74.0697268836085
1358;24824;CASA HOTEL EXPO INN;HOTEL;CL 24 B 44 A 44;TEUSAQUILLO;4701498 -  - ;hotelexpoinn@hotmail.com;NA;Entre $ 60.001 y $ 150.000;Quinta Paredes;CL 24 B 44 A 44;4.634919316853204;-74.09347153038146
1359;24826;HOTEL OLYMPUS;HOTEL;CL 59 35 A 68;TEUSAQUILLO;2219020 - 8065737 - 3142882175;hotelolympusoficial@gmail.com;www.olympushoteloficial.com;Entre $ 60.001 y $ 150.000;No Pertenece a ZIT;CL 59 35 A 68;4.650079713169748;-74.08061638638435
