APARTAMENTOS ADRIANA;CL 22 B 40 52;4743149 - 3004867744 - 3003248322;apartamentosadrianabogota@gmail.com;www.apartamentosadriana.com;-74.0935001127268;4.63087767807178
ANTIQUE 65 HOTEL DECORACI�N;CL 65 5 50;4660219 - 4660204 - ;reservas@hotelantique65.com;www.hotelantique65.com;-74.05834920316066;4.648927323906344
CASA QUINTA HOTEL;KR 43 A 24 A 75;3377531 - 3005724660 - ;casa.quinta.hotel@gmail.com;NA;-74.09250083119431;4.633205402888764
HOTEL COLONIAL FONTIB�N;KR 96 C 17 30;2678991 - 3204179148 - ;hotelcolonial1@hotmail.com;NA;-74.14178840368754;4.668104245574712
HOTEL ESTELAR PARQUE DE LA 93;CL 93 11 19;5111555 -  - ;reservas.bogotanorte3@hotelesestelar.com;www.hotelesestelar.com;-74.04811584863917;4.674315983414422
B.O.G. HOTEL;KR 11 86 74;6399999 -  - ;reservasboghotel@oxohotel.com;www.oxohotel.com;-74.0503476092718;4.66925396561047
HOTEL AMBAR;KR 8 17 86;7443033 - 7443034 - 7443035;inversionesilb@hotmail.com - reservas@ambarhotel.com;www.ambarhotel.com;-74.0727965834388;4.60472606125816
HOTEL B3 VIRREY / UNIKA HOTELS CORP COLOMBIA;KR 15 88 36;5934490 -  - ;info@hotelesb3.com;www.hotelesb3.com;-74.0535554823584;4.67339300996554
LIMA LIM�N CANDELARIA HOSTAL ;KR 1 12 B 15 ;2811260 - 3105596949 - ;info@limalimohostels.com;www.limalimonhostels.com;-74.0689060542257;4.59712438025606
DIPLOMAT EMBAJADA;AC 24 51 40;4893030 - 4893000 - ;reservas@hotelesdiplomat.com;www.hotelesdiplomat.com;-74.09795045192799;4.63924750750438
SPLENDOR APARTAHOTEL;CL 22 B 43 A 32;2447890 - 2686576 - ;reservarapartahotelsplendor@gmail.com;www.hotelsplendorbogota.com;-74.094259676827;4.6321895850821315
SANTA BARBARA CASA HOTEL;CL 63 C 69J 20;8017722 - 3185722339 - 3208665222;casahotelsantabarbara@hotmail.com;www.casahotelsantabarbara.com;-74.09834908879989;4.671798970167649
HOTEL EJECUTIVO AVENIDA LA ESPERANZA;AC 24 47 A 23;3690420 - 2694630 - ;hotel_ejecutivoav.laesperanza@hotmail.com;www.hotelesejecutivobogota.com;-74.0963410982427;4.6360680626587
HOTEL DORADO PLAZA BOGOT�;CL 25 31 A 15;3409840 - 3409841 - ;reservas@hoteldoradoplazabogota.com;www.hoteldoradoplazabogota.com;-74.084774021739;4.625758830603878
COSMOS INSIGNIA HOTEL;KR 11 B 96 59;6506900 -  - ;reservas@hotelescosmos.com;www.cosmosinsigniahotel.com;-74.04632221583672;4.680584753180011
HOTEL SION SANTAF�;KR 16 A 61 A 43;2355581 - 2557375 - 3015885919;hotelsionsantafe@hotmail.com;NA;-74.06737508011302;4.649672790095899
HOTEL MOVICH CHICO 97;KR 11B 97 03;5190299 -  - ;reservas@movich.com;www.movichhoteles.com;-74.04615648354847;4.680892568396941
HOTEL EMBAJADA REAL;KR 44 22 A 69;2440770 - 3202834923 - ;hotelembajadareal@gmail.com;www.hoteles real.co;-74.09512994710789;4.632638212620519
HOTEL NUEVO PUERTO L�PEZ;KR 102 17 A 69;5442435 -  - ;cegar99@hotmail.com;NA;-74.1455552943664;4.67449344393727
HOTEL SANTIAGO PLAZA;CL 24 C 43 10;2699786 -  - ;hotelsantiagoplazabogota@hotmail.com;NA;-74.09165203401432;4.633077793662974
HOSPEDAJE SUPER REAL;KR 102 18 A 17;2678956 -  - ;hotelsuperreal@hotmail.com;NA;-74.14488881118801;4.675199994315304
CELESTIAL INN HOTEL;KR 16 17 12 SUR;3660640 - 3660645 - 3660641;contactos@celestialinnhotel.com;www.celestialinnhotel.com;-74.0995008478043;4.58407917728875
HOTEL MORRISON 114;AV 19 114 06;3788311 -  - ;olga.triana@hotelesmorrison.com;www.hotelesmorrison.com;-74.0500659424764;4.69689820353004
HOSTAL CASIQUE SUGAMUXI CASU;CL 12 D BIS 2 19 SEGUNDO PISO;3374326 -  - ;info@casiquesugamuxi.com - casiquesugamuxi@yahoo.es;www.casiquesugamuxi.com;-74.0693458828787;4.59963725857642
KOZII HOSTEL S.A.S.;KR 10  A 67 66;6045587 -  - ;koziidc@koziihostels.com;www.koziihostels.com;-74.06045335508458;4.653151726782156
RAMADA BOGOT� PARQUE 93 - RAMADA BLUE;CL 95 13 35 TORRE 4;4894381 - 3158879973 - ;ramadabluereservas@gmail.com;www.ramadabogota.com;-74.0482416133695;4.679814304633476
CASA ANFITRIONA SAN FELIPE;KR 22 BIS 74 A 07;7498107 - 2481827 - ;servicios.inmobiliarios.sas@hotmail.com;NA;-74.06468650224555;4.664684238780006
MIRADOR DEL RECUERDO;KR 39 A 25 50;7433460 -  - ;miradordelrecuerdo@hotmail.com;www.miradordelrecuerdo.com;-74.08879613019842;4.632483257553902
HOTEL LA ESTACI�N CORFERIAS;KR 40 22 05;7495900 - 7495899 - ;info@laestacionhotel.com;www.laestacionhotel.com;-74.0949522959039;4.6291113410369
HOTEL BH BICENTENARIO;KR 4 16 03;7470744 -  - ;recepcion.bicentenario@bhhoteles.com;www.bhhoteles.com;-74.07004524919179;4.601226591441208
HOTEL MOVICH CITY BUSINESS;TV 23 98 27;5190299 -  - ;reservas@movich.com;www.movichhoteles.com;-74.05641582026408;4.685923027251958
HOSTAL BAKANO;CL 12 F 2 86 ;2816231 -  - ;hostalbakano@gmail.com;www.hostalbakano.wix.com/hostalbakano;-74.0687418929499;4.60023065895824
HOTEL EL LAGO INN;CL 79 16 A 21;5304671 - 5304672 - 2570042;hotellagoinn@gmail.com;www.hotelbogotainn.com;-74.05910393912353;4.665901147098836
HOTEL ECOFERIA BOUTIQUE;AC 24 43 A 23;7550981 - 2696230 - ;hotel_ecoferia@hotmail.com;www.hotelesejecutivobogota.com;-74.0939453747019;4.63226743667029
HOTEL SUNA BACATA;KR 33 A 31 17;2317929 - 3108599575 - 2442872;;www.sunabacata.com;-74.08062526098256;4.632813504639305
TIP TOP HOSTEL;KR 1 BIS 12 D 78;2821928 -  - ;tiptophostal@gmail.com;www.tiptophostels.com;-74.0680172510874;4.59916453712209
TIP TOP BACKPACKERS;KR 1 12 B 81;3342639 -  - ;tiptophostal@gmail.com;www.tiptophostels.com;-74.068786287743;4.59734259798662
THE ORCHIDS HOTEL;KR 5 10 55;7455438 - 3208382883 - ;reservations@theorchidshotel.com;www.theorchids.com;-74.0738941856811;4.59670740853456
HOTEL BOGOT� REAL D.C.;KR 13 22 24;2439192 - 3415941 - ;hotelbogotarealdc@outlook.com;http://hotelbogotarealdc.wix.com/hotelbogotarealdc#!company/c2414;-74.0734278866503;4.609895538273825
CASONA D USAQU�N HOTEL BOUTIQUE;CL 117 6 27;4686626 -  - ;casonadeusaquen@gmail.com;www.casonadeusaquen.com;-74.031403151845;4.693988603842635
HOTEL LA ESTANCIA;KR 111 A 16 J 28;4182371 -  - ;faletm@hotmail.com;NA;-74.15195705185565;4.679351274688911
HARRINGTON 63 HOTEL;KR 36 A 59 22;2228675 - 2228672 - 3132740755;harrington63hotel@gmail.com;NA;-74.08074170545805;4.650213896819167
CASA GAIT�N CORT�S;CL 69 4 97;2488081 - 7452871 - ;info@casagaitancortes.com;www.casagaitancortes.com;-74.05554632040617;4.650756315539785
HOTEL SO�ADOR;CL 12 80 D 03;4246357 -  - ;hotelsonador1@hotmail.com;NA;-74.1387493207236;4.65040529776925
HOTEL HOSPEDARTE SHALOM;KR 80 B 24 D 45;4102696 -  - ;hospedarte2013@gmail.com;NA;-74.11869525477039;4.668780739195791
ZOHAR HOSTEL;KR 4 09 80;2840173 - 3173943650 - ;zoharhostel@yahoo.com;www.hostelzoharbogota.com;-74.07325355686133;4.595435664468917
HOTEL TORRE CENTRAL LAS NIEVES;KR 10 17 23 ;3410876 -  - ;hoteltorrecentral.ln@gmail.com;NA;-74.0748884365146;4.60547927029622
HOTEL ESTELAR CALLE 100;AC 100 14 46;5921111 -  - ;reservas@hotelesestelar.com;www.hotelerestelar.com;-74.04699327075082;4.684883489251951
NABUSIMAKE HOTEL;CL 22 F 82 24;5472326 - 5479822 - ;nabusimakehostel@gmail.com;www.nabusimakehotel.amawebs.com;-74.12651354672971;4.666214163255592
VLVCAHO - ULUCAHOSAS;KR 3 12 B 88 ;2819251 -  - ;vlvcaho@hotmail.com;NA;-74.0703346663764;4.59832798386162
HOTEL BIOUXURY;CL 83 9 48;7442800 -  - ;denisse.rios@ghlhoteles.com;NA;-74.050511457286;4.66557774642402
HOTEL CONFORT 80 LA CASTELLANA;CL 95 45 A 35;6235919 -  - ;castellana@hotelesconfort80.com;www.hotelesconfort80.com;-74.05907769270787;4.683608847132675
APARTAHOTEL TORRE BLANCA;KR 17 52 60;2487870 - 3133933694 - 4801309;torreblancaapartahotel@hotmail.com;www.apartamentosamobladostorreblanca.com;-74.06914880452274;4.640452158676166
CASA QUINTA HOTEL BOUTIQUE;KR 4 17 59;3376500 - 3375721 - ;info@casaquintahotel.com;www.casaquintahotel.com;-74.0694506155227;4.60226923804355
HOTEL DALON�S COLONIAL;KR 17 31 65;3404522 - 3123550504 - ;hoteldarlonscolonial@hotmail.com;www.hoteldalonscolonial.com;-74.07294650559975;4.620474749858154
HOSPEDAJE ZARAGOZA;AV JIMENEZ 4 56;2845411 - 3166978000 - ;fardycito@hotmail.com;NA;-74.0704999439768;4.60092055748899
VIAGGIO 6.1.7. - INMOBILIRIARIA ROYAL S.A.S.;CL 61 7 18;7449999 -  - ;mercadeo@viaggio.com.co - reservas@viaggio.com.co;www.viaggio.com.co;-74.06091346838278;4.646525365916195
HOTEL 51;KR 7 51 A 14;2114910 - 7437808 - ;inmonautos2000@yahoo.com;www.apthotel51.com;-74.0631465425246;4.63800963914835
HOTEL ARISTON�S;KR 36 25 22;8057418 - 8057416 - ;reservas@hotelaristons.com;www.hotelaristons.com;-74.08758147765855;4.629439468316142
HOTEL FIDENZI;CL 23 A 36 A 10;7028484 - 3683314 - 3188658373;gerencia@hotelfindenzi.com;www.hotelfidenzi.com;-74.0913225425203;4.62720929743274
MADELEINE SUITE;KR 43 B 22 A 70;3350741 -  - ;gerenciamadeleine@gmail.com;NA;-74.09467260076401;4.6319430806473285
DORADO SUITE;CL 38 29 40;3680192 -  - ;hoteldoradosuite@yahoo.es;www.hoteldoradosuite.tk;-74.07978730789326;4.626501830497649
HOTEL BOGOTA CITY;CL 24 A 43 13;2691099 - 2691092 - ;reservashotelbogotacity@gmail.com;www.hotelbogotacity.com;-74.09323154785541;4.632116597629535
103 WONDERFULL HOUSE;KR 64 103 C 16;7435753 - 3204278356 - ;contacto103@apartahoteleswh.com;www.apartahoteleswh.com;-74.06712134049282;4.691740416388021
CASA DEL VALLE HOTEL;KR 18 124 50;5204225 - 2145018 - ;reservas@casadelvallehotel.com;www.casadelvallehotel.com;-74.04645274625605;4.703688330982587
PRISMA SUITE CHICO 94;TV 23 94 26;7437818 - 7437817 - ;NA;www.primashoteles.com;-74.05665542520765;4.681914114690997
HOTEL ANDINO INN;CL 23 9 26;2842833 - 3187357450 - ;NA;NA;-74.07154717495607;4.609772805849819
HOTEL BAVIERA S.A.;CL 32 13 32;3203564 - 3203847 - 3203710;reservas@hotelbaviera.com.co;www.hotelbaviera.com.co;-74.0691467225624;4.619815371629834
